일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-02-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,42865,1434,267281,175,40,2030367
2025-02-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,63398,1290,331593,105,27,1781137
2025-02-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,55826,1960,361486,209,60,3825287
2025-02-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,55104,1515,340027,146,41,2218357
2025-02-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,50829,1242,245867,103,26,1600494
2025-02-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,59919,1451,295873,120,27,1513976
2025-02-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,53788,1404,242743,208,69,4786911
2025-02-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,60063,1585,343327,169,45,2570421
2025-02-06,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,26930,1181,128324,165,58,3686212
2025-02-06,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,23577,777,145157,81,39,2021584
2025-02-06,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,32752,1327,146714,167,85,5063844
2025-02-06,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,60300,1453,361173,112,34,2586672
2025-02-06,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,48496,1542,234133,144,53,3889359
2025-02-06,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,38518,712,242257,55,21,1058383
2025-02-06,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,41138,1003,262407,96,48,3558262
2025-02-06,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,65374,1468,383279,134,57,4199167
2025-02-06,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,46594,1384,249489,107,52,2989594
2025-02-06,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,49602,686,235334,49,13,539137
2025-02-06,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,43063,640,198410,42,8,306637
2025-02-06,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,37311,745,152671,62,11,519952
2025-02-06,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,51553,923,256213,74,17,999375
2025-02-06,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,37644,627,131725,36,10,386037
2025-02-06,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,49764,975,250128,52,10,416035
2025-02-06,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,11520,281,39490,19,8,440547
2025-02-06,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,10273,192,41263,13,4,294788
2025-02-06,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,9310,231,35348,14,7,398927
2025-02-06,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,23079,603,108962,30,15,954401
2025-02-06,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,27105,561,105945,26,10,589753
2025-02-06,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,20356,376,70908,24,13,951905
2025-02-06,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,11389,1585,94307,480,208,14704993
2025-02-06,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,9057,889,65274,112,43,3010353
2025-02-06,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,11291,1170,87522,162,77,5171599
2025-02-06,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,5127,297,49028,22,18,1437426
2025-02-06,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,5133,349,43225,37,30,2568877
2025-02-06,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,4463,234,37970,25,17,1572155
2025-02-06,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,8648,642,77494,59,46,4286516
2025-02-06,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,8499,535,75929,50,42,4609949
2025-02-06,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,9490,538,69855,56,28,2223175
