일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-01-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,71071,2325,312959,201,60,3506187
2025-01-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,61733,1390,296341,206,53,3518944
2025-01-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,47058,1606,249376,202,58,3937037
2025-01-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,49791,1439,271429,185,37,1690124
2025-01-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,41695,1161,184124,144,50,3246875
2025-01-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,50735,1721,334789,239,81,5045461
2025-01-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,41805,1119,248166,148,49,2343117
2025-01-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,65396,1656,376705,212,56,3100214
2025-01-22,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,23429,751,105446,96,38,2136299
2025-01-22,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,31572,1391,203572,194,106,7302666
2025-01-22,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,33397,1219,209899,132,46,3031978
2025-01-22,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,44045,1065,205007,105,34,1863272
2025-01-22,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,62120,1236,400284,138,62,3414115
2025-01-22,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,42979,1096,257698,74,32,2392838
2025-01-22,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,50941,1439,306624,120,50,3269873
2025-01-22,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,41393,779,249570,88,39,2024576
2025-01-22,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,38555,710,215072,77,38,2206629
2025-01-22,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,44560,601,179315,43,9,358012
2025-01-22,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,44556,568,199512,46,11,551479
2025-01-22,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,47204,754,224323,52,13,585896
2025-01-22,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,47862,1021,217135,57,17,725840
2025-01-22,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,50782,1183,217375,82,22,1367685
2025-01-22,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,46948,690,225280,49,9,508089
2025-01-22,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,12278,229,44092,14,6,351756
2025-01-22,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,14308,350,64380,25,9,771240
2025-01-22,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,16184,305,55805,22,11,810677
2025-01-22,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,17734,412,80083,29,15,995587
2025-01-22,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,25597,652,97841,39,17,982464
2025-01-22,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,14990,366,64787,17,9,724049
