일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-01-19,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,30039,587,190387,62,13,867991
2025-01-19,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,44159,937,216070,93,22,1182920
2025-01-19,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,45955,1275,269888,167,56,3138253
2025-01-19,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,43986,1414,285216,197,38,1782154
2025-01-19,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,36105,958,199046,127,26,1606671
2025-01-19,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,39164,1250,193458,173,42,2431301
2025-01-19,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,45333,986,274614,109,24,1585167
2025-01-19,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,48541,1224,216759,112,21,1389607
2025-01-19,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,19765,509,119978,60,29,1995752
2025-01-19,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,25043,769,132337,92,42,2199493
2025-01-19,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,25162,1102,149479,115,42,2476811
2025-01-19,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,48218,1136,233088,90,25,1462960
2025-01-19,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,35902,678,201551,61,27,1437502
2025-01-19,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,48035,1364,315652,94,26,1551747
2025-01-19,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,31962,702,192446,61,30,2182889
2025-01-19,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,42073,1112,217549,87,39,2730949
2025-01-19,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,36989,970,229711,80,23,1608323
2025-01-19,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,31051,486,123596,34,8,386495
2025-01-19,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,30367,619,127008,55,14,556795
2025-01-19,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,38365,479,142612,32,8,464038
2025-01-19,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,24334,456,83409,27,6,373106
2025-01-19,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,33193,435,161396,41,8,464472
2025-01-19,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,29942,562,129064,53,15,747081
2025-01-19,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,9228,209,37968,14,6,483802
2025-01-19,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,9682,288,47009,18,9,745704
2025-01-19,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,9796,177,42120,8,4,292569
2025-01-19,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,19500,352,96189,15,5,400975
2025-01-19,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,18650,464,75253,18,10,545416
2025-01-19,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,13455,242,47454,10,3,187039
2025-01-19,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,7213,871,46790,153,75,4910506
2025-01-19,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,7300,485,64290,79,30,2187722
