일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-01-21,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,39266,1264,252430,117,40,2123275
2025-01-21,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,70845,1602,372602,191,41,1926489
2025-01-21,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,41942,1190,187503,155,41,2014495
2025-01-21,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,60265,1229,272783,145,31,2096900
2025-01-21,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,54282,1106,352899,157,32,1588995
2025-01-21,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,69492,2011,382584,261,60,2652281
2025-01-21,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,55853,1914,353791,218,61,3920805
2025-01-21,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,61984,1497,356325,207,44,2237453
2025-01-21,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,26732,974,140766,133,50,3396991
2025-01-21,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,36921,1464,180099,157,91,5387441
2025-01-21,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,29555,1003,146477,108,47,2162605
2025-01-21,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,66740,1565,295233,108,52,3031344
2025-01-21,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,46495,1476,218925,158,74,3963463
2025-01-21,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,51398,959,312494,95,29,1717731
2025-01-21,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,61492,1847,380348,180,79,5967229
2025-01-21,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,63989,1856,412307,154,50,2558221
2025-01-21,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,60575,1260,384108,133,62,3315664
2025-01-21,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,43563,574,161530,41,11,431577
2025-01-21,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,37369,565,154362,29,7,359091
2025-01-21,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,44491,929,157100,66,19,1061541
2025-01-21,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,46947,935,234433,80,17,912024
2025-01-21,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,37844,725,164351,51,13,571716
2025-01-21,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,51998,828,239175,73,19,756924
2025-01-21,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,9106,267,39746,18,10,648039
2025-01-21,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,16210,413,62321,16,9,584016
2025-01-21,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,10697,278,48872,16,7,451969
2025-01-21,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,17125,433,61612,19,7,515706
2025-01-21,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,23834,494,108979,23,9,559128
2025-01-21,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,24544,429,122570,22,8,548721
2025-01-21,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,10585,1017,80663,295,178,15305197
2025-01-21,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,12325,970,93676,160,45,2422635
2025-01-21,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,12605,1159,100495,226,109,8685694
2025-01-21,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,5104,215,47718,19,13,1012303
2025-01-21,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,5431,315,46724,33,25,2741272
2025-01-21,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,5824,376,50272,39,23,2051770
2025-01-21,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,10844,448,96155,46,40,3467949
2025-01-21,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,8583,601,61876,50,44,4312804
2025-01-21,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,10229,450,86290,50,31,2344646
