일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-02-18,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,60085,1724,386970,159,37,1700584
2025-02-18,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,43503,1065,263906,139,35,1959545
2025-02-18,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,65780,2050,385535,305,59,3207655
2025-02-18,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,56690,1182,274974,105,30,1947233
2025-02-18,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,61744,1348,382913,118,38,1770607
2025-02-18,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,60370,2042,360089,244,80,4715567
2025-02-18,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,63698,1341,326056,162,32,1680187
2025-02-18,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,64722,1435,416923,209,56,3446952
2025-02-18,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,42103,1595,211353,210,108,7053960
2025-02-18,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,26669,995,159286,103,36,1658352
2025-02-18,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,35212,1256,216583,104,53,3698640
2025-02-18,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,41471,1262,223211,135,49,3274898
2025-02-18,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,43809,1225,203448,113,32,2395977
2025-02-18,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,38570,678,249152,70,27,1464752
2025-02-18,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,49279,995,243310,91,29,2026258
2025-02-18,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,65240,1308,398772,136,39,2419787
2025-02-18,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,69307,2104,331986,195,93,6982526
2025-02-18,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,34536,665,139685,53,11,560537
2025-02-18,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,48752,636,201063,37,8,467880
2025-02-18,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,49335,655,184465,48,8,390438
2025-02-18,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,47976,981,166301,74,20,1134841
2025-02-18,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,39118,767,159202,63,14,733152
2025-02-18,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,45885,710,213555,58,14,686983
2025-02-18,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,16152,359,77423,21,10,638033
2025-02-18,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,15033,278,60380,14,8,537399
2025-02-18,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,9532,199,35297,11,5,418506
2025-02-18,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,22616,373,92872,18,7,578980
2025-02-18,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,19891,490,100151,20,9,670945
2025-02-18,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,18568,481,70340,24,12,875338
2025-02-18,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,10630,1733,71860,406,186,13055199
2025-02-18,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,14931,924,113754,168,65,3758420
2025-02-18,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,14914,1480,111040,185,85,6815651
2025-02-18,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,4719,292,31126,33,18,1667581
2025-02-18,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,6622,404,46406,42,21,1897960
2025-02-18,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,5314,373,46653,27,17,1906658
2025-02-18,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,11242,479,79606,50,39,3994150
2025-02-18,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,9783,406,92923,35,21,1966763
2025-02-18,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,10861,822,84524,82,57,5145138
