일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-02-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,40563,1251,202026,127,44,2080838
2025-02-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,34164,865,209855,78,15,788381
2025-02-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,35974,1012,176160,111,29,1944357
2025-02-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,46768,1626,268189,190,38,2143600
2025-02-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,46086,1539,232582,182,46,2969138
2025-02-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,41061,1058,219997,145,28,1766138
2025-02-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,29918,671,196818,79,17,930600
2025-02-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,32686,874,166857,117,24,1171835
2025-02-09,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,24884,705,140806,75,40,2226920
2025-02-09,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,29671,907,193422,75,29,1718238
2025-02-09,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,20850,888,133607,109,49,2705048
2025-02-09,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,31411,724,185967,46,21,1338725
2025-02-09,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,43083,1358,257302,118,39,2840041
2025-02-09,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,39288,1055,242712,116,49,3602285
2025-02-09,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,47711,1446,219339,131,40,2884072
2025-02-09,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,42867,939,261448,104,42,3039415
2025-02-09,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,49644,1469,242792,154,70,4298259
2025-02-09,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,22483,376,81397,28,6,276021
2025-02-09,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,32665,686,122272,51,10,515859
2025-02-09,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,34472,578,116839,48,9,328950
2025-02-09,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,39102,731,159903,40,11,629396
2025-02-09,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,34541,470,148009,37,8,428227
2025-02-09,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,23906,515,115759,45,13,597072
2025-02-09,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,11021,242,39788,14,8,658496
2025-02-09,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,7546,203,25367,12,6,443599
2025-02-09,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,12169,265,45019,11,4,297277
2025-02-09,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,14570,250,64824,10,5,281091
2025-02-09,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,16974,324,73642,17,8,468692
2025-02-09,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,15705,354,60196,15,8,550777
2025-02-09,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,7140,873,58387,158,101,8007491
