일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-01-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,60346,1759,292031,147,31,1612769
2025-01-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,54640,1647,251371,197,43,2939095
2025-01-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,45965,1088,208479,146,43,1993348
2025-01-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,56768,1880,351989,209,57,3866856
2025-01-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,68291,2119,375916,307,97,6075324
2025-01-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,70984,2505,438583,227,58,4128306
2025-01-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,47010,1611,301390,139,35,1922454
2025-01-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,64456,1903,357707,211,54,2596076
2025-01-09,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,34241,911,172212,100,40,2211979
2025-01-09,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,28553,785,163867,94,30,2053898
2025-01-09,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,40861,1018,253267,96,37,2128222
2025-01-09,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,70649,1705,439212,132,48,3260545
2025-01-09,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,63563,1939,394487,176,54,3121819
2025-01-09,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,39455,804,245901,86,28,1741812
2025-01-09,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,55169,1491,257778,96,34,2256573
2025-01-09,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,43895,1357,265464,135,45,2704212
2025-01-09,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,59863,1656,298835,140,38,2736159
2025-01-09,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,44548,508,168570,42,8,468225
2025-01-09,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,35750,567,160792,47,9,349314
2025-01-09,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,45713,789,176518,42,6,354087
2025-01-09,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,51887,821,187410,73,22,1270066
2025-01-09,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,47576,936,239581,61,14,668060
2025-01-09,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,47709,715,203154,64,19,1035972
2025-01-09,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,10189,180,36425,8,4,317576
2025-01-09,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,11505,308,44592,20,8,500118
2025-01-09,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,13231,392,46039,27,13,1077803
2025-01-09,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,16430,315,66499,18,11,760478
2025-01-09,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,22651,427,100252,16,6,476016
2025-01-09,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,15809,395,69943,20,12,799673
2025-01-09,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,8039,1302,56352,345,194,12230704
2025-01-09,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,13270,860,119912,117,39,2814348
2025-01-09,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,11411,1146,86149,145,70,5464505
2025-01-09,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,6158,379,42741,33,25,1776539
2025-01-09,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,7002,449,59457,30,23,2013145
2025-01-09,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,6032,380,44417,40,30,2434710
2025-01-09,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,10181,458,68873,33,18,1405964
2025-01-09,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,7894,334,63060,26,22,1843340
2025-01-09,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,9912,457,66294,44,34,2510424
