일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-02-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,39837,1392,214656,152,39,2744138
2025-02-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,52252,1438,339414,197,57,2987974
2025-02-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,60322,1447,280794,142,49,2911616
2025-02-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,41129,1230,266618,102,21,1356784
2025-02-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,68396,1546,325606,137,46,2415507
2025-02-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,67316,2243,296683,221,69,4543424
2025-02-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,42507,1355,259930,155,32,1995838
2025-02-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,51300,1147,332366,152,51,3114029
2025-02-07,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,29873,1059,176758,93,54,3500611
2025-02-07,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,25150,886,155577,79,28,1722866
2025-02-07,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,27589,1056,176800,113,59,3224354
2025-02-07,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,38622,881,253857,99,42,2560735
2025-02-07,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,66319,1752,373715,121,36,2280742
2025-02-07,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,39571,1188,201715,94,43,2462906
2025-02-07,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,43018,919,225203,65,22,1339005
2025-02-07,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,48394,863,317405,69,30,2241075
2025-02-07,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,41640,893,213793,99,31,1699494
2025-02-07,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,43265,718,207825,59,13,645370
2025-02-07,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,51962,969,178149,84,17,875161
2025-02-07,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,44225,547,184034,37,7,341857
2025-02-07,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,31466,453,140007,36,10,535401
2025-02-07,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,53523,1173,225667,116,20,1019028
2025-02-07,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,43198,571,160459,48,9,459600
2025-02-07,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,10994,218,52753,9,4,302176
2025-02-07,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,10732,195,39383,11,4,305225
2025-02-07,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,14348,372,51414,17,10,730657
2025-02-07,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,16047,309,57810,19,11,912468
2025-02-07,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,20286,389,89804,17,7,580932
2025-02-07,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,20211,402,82621,17,9,735947
2025-02-07,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,7850,922,54688,257,132,10634685
2025-02-07,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,10338,1020,93934,203,67,4320887
2025-02-07,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,11727,1227,95758,207,62,3589672
2025-02-07,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,5453,282,41944,19,16,1185423
2025-02-07,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,6797,482,55995,58,50,4833716
2025-02-07,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,6014,363,49420,24,13,963916
2025-02-07,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,9465,596,80864,73,53,4501232
2025-02-07,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,10932,584,96514,57,39,3437371
2025-02-07,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,7549,538,53265,48,43,3121413
