일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-01-17,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,44597,1117,205133,157,53,3714863
2025-01-17,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,46480,1332,214646,163,31,1548990
2025-01-17,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,70628,1474,344017,172,52,2812042
2025-01-17,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,50209,1281,244588,125,25,1776921
2025-01-17,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,61756,1756,277244,184,38,1968373
2025-01-17,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,56779,1365,356675,129,25,1678227
2025-01-17,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,54724,1148,293525,147,29,1390335
2025-01-17,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,70769,1437,463215,151,43,3063457
2025-01-17,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,37227,1366,186155,173,84,4620544
2025-01-17,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,28622,1162,132740,106,47,2880169
2025-01-17,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,36526,1640,191462,196,69,4216181
2025-01-17,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,64660,1327,378688,118,39,2292980
2025-01-17,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,52703,1645,276374,131,47,2928316
2025-01-17,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,61799,1537,290200,156,60,3102528
2025-01-17,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,54205,1643,298925,138,53,4121748
2025-01-17,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,39428,716,246080,58,25,1230343
2025-01-17,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,50293,1145,294452,87,36,2387666
2025-01-17,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,29896,433,123600,36,8,456257
2025-01-17,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,38918,588,168198,48,8,414980
2025-01-17,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,44893,667,183723,46,12,653124
2025-01-17,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,54504,923,203817,81,15,879907
2025-01-17,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,41376,615,194330,51,11,634689
2025-01-17,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,45149,789,209608,49,8,442239
2025-01-17,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,14431,331,71209,18,9,716421
2025-01-17,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,11573,213,41811,13,5,341945
2025-01-17,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,11938,333,53069,15,7,471779
2025-01-17,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,20548,498,84097,30,10,591144
2025-01-17,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,16917,479,84232,26,9,743778
2025-01-17,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,19828,425,88522,17,10,780942
2025-01-17,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,9118,1473,86064,445,198,16775285
2025-01-17,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,13237,1001,116417,131,48,2595485
2025-01-17,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,13276,1069,100885,211,72,4517079
2025-01-17,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,4956,327,44745,22,19,1818914
2025-01-17,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,6335,312,51749,26,23,1959321
2025-01-17,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,5038,367,38579,45,26,1907278
2025-01-17,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,11245,709,103615,78,51,3616433
2025-01-17,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,8529,601,74165,70,58,6102701
2025-01-17,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,10692,714,83937,49,25,2432127
