일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-03-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,48661,1080,298320,153,33,2003583
2025-03-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,50305,995,229642,97,20,1049371
2025-03-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_봄_v1,52927,1454,251076,126,44,2666487
2025-03-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_봄_v2,48680,1245,301933,173,55,3484854
2025-03-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,42999,891,282019,103,28,1942045
2025-03-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,34596,924,226645,113,28,1266691
2025-03-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,45572,920,251540,100,28,1987305
2025-03-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_봄_v2,45323,1435,235719,209,54,2666271
2025-03-22,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,22309,864,102865,119,59,2929589
2025-03-22,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,31676,1058,163091,114,57,3867780
2025-03-22,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_봄_v1,25102,970,136641,132,59,4196288
2025-03-22,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_봄_A_v1,49399,1567,316883,182,67,3793147
2025-03-22,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_봄_B_v1,49656,1358,315169,141,50,3015483
2025-03-22,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_봄_v1,47225,1099,234728,103,34,2100833
2025-03-22,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_봄_A_v1,35683,861,176846,69,19,1286592
2025-03-22,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_봄_B_v1,43737,769,262201,76,34,2274158
2025-03-22,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_봄_v1,29542,712,182937,55,26,1283991
2025-03-22,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_봄_A_v1,25805,426,126802,31,5,251616
2025-03-22,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_봄_B_v1,22860,463,107972,23,4,164983
2025-03-22,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_봄_v1,38680,520,182652,40,10,436443
2025-03-22,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,26405,484,116741,35,7,317747
2025-03-22,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,40908,936,164535,69,12,523702
2025-03-22,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_봄_v1,32830,581,116456,47,13,720318
2025-03-22,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,7118,134,29767,5,2,114923
2025-03-22,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,8102,232,33699,14,5,301780
2025-03-22,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,7833,163,37665,8,4,278619
2025-03-22,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,14275,385,63344,17,6,475882
2025-03-22,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,18171,313,63655,21,11,842761
2025-03-22,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,14796,262,55144,11,4,277095
2025-03-22,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,7447,1125,70682,336,149,10218837
2025-03-22,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,12167,979,80444,111,50,3106916
2025-03-22,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,6846,400,53784,51,20,1392202
2025-03-22,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,2860,142,26005,12,6,658732
2025-03-22,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,4967,311,39406,30,22,1708272
2025-03-22,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,4446,242,42483,19,16,1408258
2025-03-22,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,8565,649,79175,64,49,5318626
2025-03-22,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,8660,364,72781,32,15,1505923
2025-03-22,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,7735,359,70132,37,32,3065153
