일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-03-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_신학기_A_v1,57741,2003,307848,188,40,2141671
2025-03-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_신학기_B_v1,40659,1334,248888,127,37,2478400
2025-03-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_신학기_v1,59320,1287,261295,143,31,1998839
2025-03-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_신학기_v2,56280,1297,277116,125,31,2164557
2025-03-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_신학기_A_v1,39730,1049,245469,145,31,1576348
2025-03-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_신학기_B_v1,49382,967,246504,102,33,1976188
2025-03-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_신학기_v1,69386,2259,456222,281,93,6447875
2025-03-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_신학기_v2,68342,2300,364146,241,58,2705321
2025-03-07,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_신학기_A_v1,38990,1383,171945,172,91,4855407
2025-03-07,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_신학기_B_v1,42621,1706,244779,173,72,5074485
2025-03-07,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_신학기_v1,23424,918,126646,120,58,3943131
2025-03-07,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_신학기_A_v1,59000,1836,270087,211,68,4368244
2025-03-07,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_신학기_B_v1,49611,1225,257416,105,36,2453102
2025-03-07,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_신학기_v1,41665,1036,210140,96,42,2262381
2025-03-07,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_신학기_A_v1,59608,1432,330089,91,45,3438996
2025-03-07,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_신학기_B_v1,51981,1461,319172,110,38,1891572
2025-03-07,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_신학기_v1,57012,1059,355137,97,30,1752503
2025-03-07,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_신학기_A_v1,30803,607,147964,43,11,651827
2025-03-07,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_신학기_B_v1,42356,805,187088,65,12,614731
2025-03-07,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_신학기_v1,30704,463,119831,29,4,222518
2025-03-07,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_신학기_A_v1,43968,839,153942,76,20,768736
2025-03-07,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_신학기_B_v1,51279,1038,211897,81,23,910122
2025-03-07,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_신학기_v1,48233,720,186700,48,12,535151
2025-03-07,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_신학기_A_v1,10578,253,47524,11,4,274141
2025-03-07,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_신학기_B_v1,12210,237,43570,12,5,328831
2025-03-07,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_신학기_v1,11754,348,48271,17,6,446393
2025-03-07,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_신학기_A_v1,18038,421,84044,21,9,570584
2025-03-07,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_신학기_B_v1,22101,625,90824,34,14,1141109
2025-03-07,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_신학기_v1,19990,460,68007,31,11,911646
2025-03-07,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_신학기_A_v1,7378,749,54706,176,76,6160118
2025-03-07,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_신학기_A_v1,9171,899,80367,165,58,3518808
2025-03-07,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_신학기_B_v1,10665,1114,95575,189,69,3948597
2025-03-07,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_신학기_A_v1,5113,385,43052,46,35,2450874
2025-03-07,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_신학기_B_v1,6167,267,53986,30,22,2247087
2025-03-07,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_신학기_v1,5717,348,50046,40,36,2635399
2025-03-07,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_신학기_A_v1,8718,641,67004,45,35,3144913
2025-03-07,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_신학기_B_v1,9060,583,66121,54,39,3385022
2025-03-07,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_신학기_v1,10124,420,76873,31,20,2237661
