일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-03-03,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_신학기_A_v1,59460,1998,368174,276,59,3290381
2025-03-03,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_신학기_B_v1,84074,2130,518910,247,86,4531157
2025-03-03,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_신학기_v1,82544,2505,420218,337,97,6875288
2025-03-03,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_신학기_v2,54918,1794,311443,236,76,3389311
2025-03-03,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_신학기_A_v1,53471,1529,273738,182,44,2068927
2025-03-03,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_신학기_B_v1,66576,1740,365024,215,48,2533841
2025-03-03,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_신학기_v1,84315,2828,384518,345,82,5566865
2025-03-03,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_신학기_v2,60199,1648,337730,234,79,4995087
2025-03-03,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_신학기_A_v1,46770,1601,296049,159,87,4524951
2025-03-03,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_신학기_B_v1,41985,1111,226556,132,75,5331653
2025-03-03,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_신학기_v1,32737,840,184907,101,40,2549544
2025-03-03,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_신학기_A_v1,56256,1516,330559,164,74,5390334
2025-03-03,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_신학기_B_v1,80868,1599,502009,173,83,5825043
2025-03-03,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_신학기_v1,58566,1872,327671,138,61,3732681
2025-03-03,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_신학기_A_v1,54988,1768,307304,150,66,4468441
2025-03-03,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_신학기_B_v1,58569,1830,372466,201,83,4077525
