일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-03-15,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,33367,1069,161600,140,55,2988641
2025-03-15,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,47396,1013,261469,124,47,2866025
2025-03-15,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_봄_v1,51211,1611,309568,214,84,5440284
2025-03-15,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_봄_v2,31477,1076,161238,117,32,2097168
2025-03-15,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,50702,1542,321528,142,49,3022049
2025-03-15,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,31471,1007,156349,99,39,2140630
2025-03-15,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,28975,671,164933,83,40,2694618
2025-03-15,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_봄_v2,40323,1375,235921,196,65,3057195
2025-03-15,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,28370,775,164789,105,57,2872066
2025-03-15,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,23131,1021,139109,93,61,4226634
2025-03-15,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_봄_v1,27877,1015,125982,130,91,5436184
2025-03-15,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_봄_A_v1,34393,948,176288,93,59,2984179
2025-03-15,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_봄_B_v1,45635,1133,296698,84,59,4019533
2025-03-15,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_봄_v1,31199,977,180986,71,42,2848357
2025-03-15,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_봄_A_v1,32553,666,194196,53,20,1515034
2025-03-15,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_봄_B_v1,37117,1075,222765,80,50,3875033
2025-03-15,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_봄_v1,40225,893,236368,72,30,2017435
2025-03-15,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_봄_A_v1,24468,341,102244,20,7,307986
2025-03-15,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_봄_B_v1,35182,736,120688,66,15,687787
2025-03-15,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_봄_v1,39759,757,171236,62,23,897330
2025-03-15,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,23812,463,99115,40,16,938011
2025-03-15,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,25241,358,126300,30,11,589332
2025-03-15,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_봄_v1,26743,338,101388,23,9,419063
2025-03-15,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,9045,211,37796,12,9,578071
2025-03-15,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,12206,298,53328,14,11,604431
2025-03-15,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,8752,224,41458,9,8,669256
2025-03-15,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,16357,353,64225,14,7,558190
2025-03-15,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,17841,531,80274,23,11,807213
2025-03-15,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,15519,289,55129,13,6,453409
2025-03-15,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,7297,1185,63995,225,207,16822270
2025-03-15,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,9338,601,87244,67,26,1740335
2025-03-15,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,8201,645,53907,87,48,3111401
2025-03-15,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,5103,220,35819,16,17,1793292
2025-03-15,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,3858,236,25346,19,17,1489681
2025-03-15,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,3827,270,29599,28,19,1671123
2025-03-15,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,8438,641,58779,60,57,5110317
2025-03-15,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,6513,451,56253,37,32,2872181
2025-03-15,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,7215,422,56652,50,50,3808487
