일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-02-23,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,47525,1578,211379,134,25,1591472
2025-02-23,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,32981,1054,210718,143,48,3276394
2025-02-23,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,29731,682,189602,72,15,745094
2025-02-23,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,48912,1672,301875,177,61,2874433
2025-02-23,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,46643,1588,228424,175,47,2784541
2025-02-23,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,48075,1078,228685,152,38,1842555
2025-02-23,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,47353,1332,275559,120,38,2496149
2025-02-23,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,48181,1524,253635,221,63,3837120
2025-02-23,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,20266,701,102947,69,24,1654233
2025-02-23,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,25735,1117,132591,155,52,2477387
2025-02-23,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,20771,683,134537,89,34,1793799
2025-02-23,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,31421,976,186725,108,40,2478768
2025-02-23,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,47235,1204,235744,132,44,2383890
2025-02-23,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,37651,838,188104,85,25,1650051
2025-02-23,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,39805,1244,215512,87,33,2569320
2025-02-23,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,31187,800,185813,61,28,1627371
2025-02-23,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,52860,1164,295699,104,38,2568037
2025-02-23,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,25265,431,108583,27,5,252796
2025-02-23,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,40194,563,194706,35,7,380548
2025-02-23,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,40433,584,165556,48,8,435668
2025-02-23,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,33097,477,128173,30,8,475180
2025-02-23,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,25055,365,98932,32,8,374912
2025-02-23,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,40739,710,174695,44,12,714473
2025-02-23,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,8008,161,30774,9,4,320955
2025-02-23,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,9128,166,36781,7,4,261097
2025-02-23,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,6993,196,31098,7,2,112551
2025-02-23,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,12922,323,46337,15,7,396745
2025-02-23,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,20145,593,72546,32,11,739190
2025-02-23,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,11543,347,55662,18,7,499969
2025-02-23,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,5427,632,36298,181,104,8714886
2025-02-23,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,8941,512,84027,85,28,1469657
2025-02-23,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,8593,863,62906,168,52,2867227
2025-02-23,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,3856,282,25069,32,18,1446007
2025-02-23,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,3876,168,28872,14,9,797363
2025-02-23,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,3293,169,23001,19,11,868482
2025-02-23,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,5612,297,49941,33,23,1985141
2025-02-23,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,8265,562,62674,45,37,2788978
2025-02-23,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,6813,454,49407,47,42,2922336
