일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-02-01,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,62451,1404,304916,127,43,2158715
2025-02-01,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,39349,904,189118,115,27,1911162
2025-02-01,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,59602,1276,317586,163,46,3206299
2025-02-01,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,42216,939,199027,79,25,1211296
2025-02-01,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,55544,1817,314926,206,46,2809960
2025-02-01,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,64676,1604,411570,160,51,2927515
2025-02-01,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,52152,1058,271395,134,46,2183678
2025-02-01,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,45242,1522,229624,171,59,2730614
2025-02-01,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,40191,1149,251115,103,32,2053402
2025-02-01,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,31402,1297,163223,117,66,3867529
2025-02-01,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,33131,1398,200523,119,67,4071308
2025-02-01,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,45266,1403,295968,156,59,3098539
2025-02-01,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,45734,1433,262918,164,47,2858251
2025-02-01,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,65512,1384,401581,135,49,2658224
2025-02-01,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,63709,1232,383989,140,43,2657928
2025-02-01,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,45720,870,264390,76,32,1838059
2025-02-01,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,66381,2068,341931,160,80,4795234
2025-02-01,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,48263,871,226580,70,13,504784
2025-02-01,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,48101,856,229234,76,16,816444
2025-02-01,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,33508,545,136210,45,13,498868
2025-02-01,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,41526,821,146780,73,20,1037121
2025-02-01,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,36601,699,159279,63,20,1044300
2025-02-01,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,48914,839,196707,74,16,917044
2025-02-01,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,14032,353,65479,21,7,509661
2025-02-01,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,13952,371,66789,17,10,653200
2025-02-01,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,11516,348,43785,22,9,716932
2025-02-01,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,23413,661,112363,33,17,1336527
2025-02-01,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,22309,565,86686,31,12,799423
2025-02-01,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,24362,657,121119,32,12,879720
2025-02-01,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,8631,1093,74451,214,84,6295863
2025-02-01,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,12045,915,112597,108,52,3892291
2025-02-01,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,15352,1200,100256,192,81,4705082
