일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-03-27,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,52049,1445,326054,209,39,2763962
2025-03-27,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,53635,1613,257931,209,51,3201124
2025-03-27,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_봄_v1,47819,1519,214192,205,69,4379821
2025-03-27,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_봄_v2,55845,1970,317937,282,82,5631835
2025-03-27,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,62928,1684,296243,216,73,3255490
2025-03-27,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,42618,942,225260,122,30,1725719
2025-03-27,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,39258,1205,199563,134,35,2042248
2025-03-27,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_봄_v2,48147,1581,313659,136,31,1831693
2025-03-27,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,32271,1318,158388,113,49,2219340
2025-03-27,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,27936,865,146040,89,40,2851065
2025-03-27,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_봄_v1,36550,1474,212209,116,61,3065764
2025-03-27,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_봄_A_v1,62942,1982,356347,152,71,3781852
2025-03-27,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_봄_B_v1,69351,1413,319371,121,60,3348785
2025-03-27,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_봄_v1,65414,1239,401100,89,31,1576051
2025-03-27,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_봄_A_v1,63544,1370,381483,97,46,3348039
2025-03-27,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_봄_B_v1,61231,1264,288016,85,36,1911016
2025-03-27,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_봄_v1,42246,1269,269621,123,34,1657510
2025-03-27,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_봄_A_v1,49158,729,175791,38,9,382652
2025-03-27,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_봄_B_v1,53245,991,211601,56,10,395828
2025-03-27,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_봄_v1,46672,832,205524,65,12,638735
2025-03-27,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,37702,560,175019,55,12,740513
2025-03-27,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,42853,664,188049,60,16,985915
2025-03-27,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_봄_v1,44347,954,187090,81,25,1402085
2025-03-27,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,11360,333,47633,13,6,456755
2025-03-27,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,14930,320,69939,21,13,855310
2025-03-27,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,10976,319,47307,15,7,384298
2025-03-27,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,21860,626,107381,32,16,927847
2025-03-27,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,20960,518,98073,34,17,1429834
2025-03-27,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,16460,274,78712,10,3,197614
2025-03-27,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,6799,881,55991,273,173,14242440
2025-03-27,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,13081,994,89414,170,80,4226299
2025-03-27,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,10465,782,88713,102,43,3055961
2025-03-27,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,5500,408,51706,38,27,2056853
2025-03-27,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,6729,410,58696,35,28,2678904
2025-03-27,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,6155,441,42805,48,38,3451794
2025-03-27,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,8673,387,61851,44,38,3100264
2025-03-27,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,9894,450,75589,42,36,2922662
2025-03-27,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,11284,595,85454,42,30,2384490
