일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-01-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,63223,1650,292857,209,51,2887355
2025-01-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,51751,1284,245713,195,50,2684445
2025-01-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,63718,1679,382111,209,58,2893215
2025-01-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,53267,1374,319490,207,59,3435821
2025-01-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,66738,1308,414327,170,39,2309803
2025-01-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,50236,1081,261608,132,29,1922831
2025-01-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,62378,2016,298191,281,84,5027096
2025-01-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,57517,1181,260151,160,39,2592384
2025-01-13,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,36025,1338,159416,168,70,3666708
2025-01-13,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,27471,702,165086,70,30,1810984
2025-01-13,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,25717,674,145485,53,22,1019472
2025-01-13,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,56956,1413,332335,103,42,2967465
2025-01-13,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,68996,1300,405548,111,39,2265991
2025-01-13,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,58835,1903,316112,134,37,2706538
2025-01-13,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,42208,773,273832,87,41,3001571
2025-01-13,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,39250,809,219157,59,23,1293161
2025-01-13,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,39106,1026,229152,67,20,1139828
2025-01-13,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,29610,447,112986,37,9,505670
2025-01-13,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,38993,812,137541,50,13,631794
2025-01-13,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,29941,411,127232,25,5,200298
2025-01-13,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,54051,973,255336,80,24,1434471
2025-01-13,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,33223,740,148296,42,9,553090
2025-01-13,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,33249,767,162533,53,13,563708
2025-01-13,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,11156,293,47301,12,7,605822
2025-01-13,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,13033,387,46383,19,11,860088
2025-01-13,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,12169,358,59167,25,10,799380
2025-01-13,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,18062,439,67695,20,11,724142
2025-01-13,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,23671,512,113421,28,10,602535
2025-01-13,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,19904,533,99923,34,12,1018928
2025-01-13,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,8770,1004,67490,174,104,7023198
2025-01-13,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,12790,1269,114063,200,74,5567561
2025-01-13,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,14377,1204,115758,202,56,3283087
2025-01-13,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,5148,321,33846,31,17,1792775
2025-01-13,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,6818,445,46587,40,27,2084489
2025-01-13,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,4590,299,42700,33,26,1944847
2025-01-13,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,8374,575,67305,70,45,3868125
2025-01-13,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,7110,507,49574,54,35,2900558
2025-01-13,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,7010,336,58829,27,18,1918167
