일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-03-05,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_신학기_A_v1,48835,1064,307343,147,39,2278552
2025-03-05,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_신학기_B_v1,64013,1919,390300,239,53,3540443
2025-03-05,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_신학기_v1,58203,1444,324671,154,48,3155388
2025-03-05,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_신학기_v2,44270,1048,239928,139,26,1471388
2025-03-05,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_신학기_A_v1,57215,1759,307991,257,68,3257312
2025-03-05,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_신학기_B_v1,60509,2132,266877,258,49,2724254
2025-03-05,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_신학기_v1,42877,1318,189118,199,38,1865316
2025-03-05,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_신학기_v2,43095,1159,214726,150,44,2217373
2025-03-05,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_신학기_A_v1,26824,1106,160803,90,31,1923939
2025-03-05,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_신학기_B_v1,26756,914,133278,101,54,2940751
2025-03-05,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_신학기_v1,30296,884,146129,107,43,2237947
2025-03-05,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_신학기_A_v1,64840,1935,374566,182,63,3198596
2025-03-05,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_신학기_B_v1,63441,1319,342471,85,38,1995201
2025-03-05,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_신학기_v1,53094,1235,350150,87,25,1450079
2025-03-05,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_신학기_A_v1,63156,1826,313640,125,56,2759098
2025-03-05,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_신학기_B_v1,51444,911,296686,60,24,1222465
2025-03-05,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_신학기_v1,58909,1327,268758,136,67,3872642
2025-03-05,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_신학기_A_v1,32999,637,161568,50,10,416684
2025-03-05,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_신학기_B_v1,49097,951,208766,68,19,826795
2025-03-05,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_신학기_v1,30841,460,145900,30,6,336394
2025-03-05,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_신학기_A_v1,35834,633,166583,47,11,582483
2025-03-05,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_신학기_B_v1,36587,563,177963,43,12,647106
2025-03-05,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_신학기_v1,31530,410,140540,25,8,400091
2025-03-05,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_신학기_A_v1,13985,251,62805,13,5,420545
2025-03-05,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_신학기_B_v1,10042,180,40951,11,4,222240
2025-03-05,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_신학기_v1,13308,263,57396,10,4,244316
