일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-03-31,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,48362,1316,298646,194,43,2905556
2025-03-31,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,58575,1399,267300,179,34,1797399
2025-03-31,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_봄_v1,48110,1663,258951,163,43,2188220
2025-03-31,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_봄_v2,62460,2229,364198,244,72,4812940
2025-03-31,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,38756,1064,184460,99,28,1988063
2025-03-31,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,42387,1298,271154,118,29,1347767
2025-03-31,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,44949,1149,200844,165,47,2538310
2025-03-31,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_봄_v2,53979,1674,269947,248,79,5038060
2025-03-31,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,39177,1321,209926,143,60,2962150
2025-03-31,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,39523,1340,231310,103,50,2946659
2025-03-31,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_봄_v1,34535,1508,159536,187,101,6724177
2025-03-31,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_봄_A_v1,52986,1644,301270,133,44,2660809
2025-03-31,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_봄_B_v1,53345,1178,243532,131,62,3876098
2025-03-31,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_봄_v1,38638,1084,199759,81,30,2245132
2025-03-31,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_봄_A_v1,43409,1161,224741,110,47,3031334
2025-03-31,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_봄_B_v1,55067,1107,297851,79,32,2468022
2025-03-31,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_봄_v1,59191,1180,377787,76,35,1950935
2025-03-31,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_봄_A_v1,42718,802,164071,48,8,374816
2025-03-31,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_봄_B_v1,46461,585,174822,30,7,321802
2025-03-31,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_봄_v1,37803,789,141355,46,9,328930
2025-03-31,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,34299,532,118650,35,10,406047
2025-03-31,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,33861,746,125820,46,14,724619
2025-03-31,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_봄_v1,36353,600,170956,35,10,540577
2025-03-31,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,9405,215,35790,12,5,364161
2025-03-31,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,13009,344,47636,20,8,493956
2025-03-31,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,16218,358,74993,21,8,497730
2025-03-31,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,20271,404,92918,20,10,746515
2025-03-31,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,16190,319,54456,17,10,625326
2025-03-31,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,18202,523,66584,32,13,847219
2025-03-31,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,7361,741,64170,134,59,5190082
2025-03-31,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,15063,1135,104501,145,40,2998282
2025-03-31,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,14387,1228,97336,137,62,4218661
2025-03-31,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,6634,305,60678,21,18,1716859
2025-03-31,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,6532,328,43551,33,17,1844789
2025-03-31,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,3922,285,34658,22,19,1455466
2025-03-31,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,10944,817,92415,60,33,3085222
2025-03-31,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,7061,298,55631,26,16,1530812
2025-03-31,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,6475,279,42838,20,16,1205766
