일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-03-04,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_신학기_A_v1,61010,1541,373182,193,66,3234872
2025-03-04,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_신학기_B_v1,59084,1150,262732,150,39,1976882
2025-03-04,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_신학기_v1,42271,1446,216565,194,39,1790262
2025-03-04,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_신학기_v2,39578,1023,222949,135,40,2689165
2025-03-04,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_신학기_A_v1,45209,1107,249405,146,36,2469486
2025-03-04,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_신학기_B_v1,41512,971,204796,140,37,2048398
2025-03-04,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_신학기_v1,43640,1471,200812,223,60,2868869
2025-03-04,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_신학기_v2,48742,1371,242760,197,66,4698129
2025-03-04,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_신학기_A_v1,36746,1467,214862,112,47,2132146
2025-03-04,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_신학기_B_v1,34766,1260,178816,112,39,2657023
2025-03-04,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_신학기_v1,36882,1057,181306,141,76,5245014
2025-03-04,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_신학기_A_v1,38924,1210,176135,78,22,1611012
2025-03-04,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_신학기_B_v1,38617,1220,242435,111,31,1994338
2025-03-04,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_신학기_v1,49558,1522,283487,110,47,3158613
2025-03-04,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_신학기_A_v1,52266,984,318545,82,32,2170930
2025-03-04,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_신학기_B_v1,59461,1504,307255,174,78,4490364
2025-03-04,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_신학기_v1,38623,877,230934,58,27,2121806
2025-03-04,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_신학기_A_v1,49049,672,235837,45,12,603195
2025-03-04,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_신학기_B_v1,54283,1009,195152,67,12,711003
2025-03-04,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_신학기_v1,39619,636,164998,54,12,568736
2025-03-04,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_신학기_A_v1,34861,788,142460,61,16,751693
2025-03-04,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_신학기_B_v1,33468,755,122118,46,10,488395
2025-03-04,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_신학기_v1,34306,670,120203,48,14,594386
2025-03-04,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_신학기_A_v1,16133,264,62106,15,8,582113
2025-03-04,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_신학기_B_v1,9971,208,43608,11,4,288831
2025-03-04,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_신학기_v1,11217,329,54997,23,10,797397
2025-03-04,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_신학기_A_v1,22042,537,109366,23,14,1158582
2025-03-04,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_신학기_B_v1,15711,282,78576,16,5,415470
2025-03-04,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_신학기_v1,18099,475,66315,33,17,1421713
2025-03-04,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_신학기_A_v1,6389,676,44900,125,74,4415761
2025-03-04,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_신학기_A_v1,9093,637,74828,127,46,3198700
2025-03-04,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_신학기_B_v1,11905,796,80728,128,45,3468577
2025-03-04,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_신학기_A_v1,4220,211,29341,18,14,1056551
2025-03-04,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_신학기_B_v1,6348,401,60822,43,26,2803091
2025-03-04,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_신학기_v1,6845,511,51857,46,37,3365817
2025-03-04,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_신학기_A_v1,8254,426,77647,33,20,1445726
2025-03-04,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_신학기_B_v1,10742,573,98792,45,36,2918044
2025-03-04,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_신학기_v1,11374,606,92704,55,30,2625471
