일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-03-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,63953,1743,367811,214,53,2614319
2025-03-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,56704,1851,356504,190,40,1919222
2025-03-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_봄_v1,56459,1452,338371,143,37,2098109
2025-03-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_봄_v2,67259,2308,300610,213,63,3865724
2025-03-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,46701,1341,206142,117,27,1879029
2025-03-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,65917,2154,406663,269,82,5517982
2025-03-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,62467,1624,350744,221,52,3673416
2025-03-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_봄_v2,55517,1170,349052,166,48,2523906
2025-03-13,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,26200,991,140926,112,35,1840125
2025-03-13,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,38789,1607,247707,168,66,4387813
2025-03-13,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_봄_v1,39124,1249,250508,116,51,3571278
2025-03-13,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_봄_A_v1,64588,1571,322230,117,55,4221531
2025-03-13,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_봄_B_v1,55833,980,361443,74,22,1217039
2025-03-13,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_봄_v1,59292,1894,270121,204,56,2994703
2025-03-13,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_봄_A_v1,59814,1087,327518,124,40,2765388
2025-03-13,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_봄_B_v1,49465,1167,227943,93,34,2045169
2025-03-13,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_봄_v1,51700,1369,327209,114,48,3170991
2025-03-13,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_봄_A_v1,29705,524,120034,28,8,459894
2025-03-13,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_봄_B_v1,53332,1001,199079,69,16,696746
2025-03-13,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_봄_v1,42700,530,206956,35,8,430261
2025-03-13,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,52632,815,202815,79,23,1067671
2025-03-13,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,46081,731,198545,53,14,652660
2025-03-13,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_봄_v1,46528,997,213153,70,21,1248122
2025-03-13,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,10181,256,50969,11,5,287560
2025-03-13,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,16338,317,70484,15,7,591066
2025-03-13,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,10302,276,44310,14,7,578079
2025-03-13,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,23001,502,94797,21,11,957645
2025-03-13,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,24340,712,97751,50,23,1518777
2025-03-13,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,20527,372,99347,16,6,327498
2025-03-13,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,8303,961,61170,190,105,8213529
2025-03-13,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,13702,1017,87908,194,79,4499638
2025-03-13,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,12910,979,122026,160,48,2860165
2025-03-13,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,6773,369,44509,25,13,1443460
2025-03-13,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,4838,210,32053,21,11,886972
2025-03-13,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,4231,186,30206,13,10,916605
2025-03-13,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,8327,508,54658,54,48,5235509
2025-03-13,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,11333,493,82094,40,21,2074591
2025-03-13,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,8528,618,64480,52,34,3255038
