일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-01-05,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,35052,740,210960,86,21,1248365
2025-01-05,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,35943,1235,196991,111,36,2031522
2025-01-05,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,49801,1221,257189,105,29,1986837
2025-01-05,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,48518,1341,226433,128,27,1774851
2025-01-05,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,42528,1248,195190,129,45,2869601
2025-01-05,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,52941,1580,285349,204,49,3339051
2025-01-05,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,39582,1356,178986,122,26,1261729
2025-01-05,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,51024,1694,252637,214,59,2799088
2025-01-05,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,31307,868,183121,106,50,3358478
2025-01-05,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,26850,983,156602,123,52,3201757
2025-01-05,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,24496,1014,144697,96,32,1460723
2025-01-05,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,36611,1035,220224,113,56,2931917
2025-01-05,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,35494,753,163733,59,21,1407318
2025-01-05,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,43172,958,262437,86,33,2095086
2025-01-05,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,52800,1094,273312,71,27,2027450
2025-01-05,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,39540,1215,237260,126,45,2723291
2025-01-05,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,41355,1197,207411,139,60,3119642
2025-01-05,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,39796,743,147023,52,11,412642
2025-01-05,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,33508,547,131049,40,7,413462
2025-01-05,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,32111,585,124066,48,9,466585
2025-01-05,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,35054,451,145730,44,12,684334
2025-01-05,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,33938,654,161992,39,10,391576
2025-01-05,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,24912,499,100880,44,13,771519
2025-01-05,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,8458,217,35886,10,4,337629
2025-01-05,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,10262,267,44998,12,5,362558
2025-01-05,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,7790,204,30324,10,6,482913
2025-01-05,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,20287,565,100699,37,16,1014790
2025-01-05,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,15552,298,66326,21,11,642096
2025-01-05,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,16043,406,55319,21,11,628521
2025-01-05,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,6372,1084,58692,256,110,9617241
2025-01-05,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,9870,816,86007,160,76,4182052
2025-01-05,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,8865,716,83306,142,68,5220974
2025-01-05,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,3526,266,28697,25,22,2340271
2025-01-05,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,3950,197,27634,21,17,1599388
2025-01-05,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,4844,285,32346,30,17,1284223
2025-01-05,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,7777,578,57287,62,30,2934295
2025-01-05,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,6366,372,58977,40,24,1788860
2025-01-05,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,5265,243,46294,24,15,1399151
