일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-01-31,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,57201,1335,283909,178,53,3280551
2025-01-31,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,58601,1661,269623,158,51,2333295
2025-01-31,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,57827,1667,313503,199,62,3271653
2025-01-31,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,45014,1269,219353,147,41,2459882
2025-01-31,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,44928,1462,258413,166,31,2007262
2025-01-31,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,55468,1938,280624,276,63,3248937
2025-01-31,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,69708,1902,355668,285,75,3636457
2025-01-31,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,53125,1581,296698,149,46,2989008
2025-01-31,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,25137,774,144310,87,31,1497320
2025-01-31,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,26211,1168,171906,137,72,4711914
2025-01-31,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,29111,801,149461,78,40,2254678
2025-01-31,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,51834,1660,268394,176,88,6301083
2025-01-31,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,48228,1114,246352,117,40,2613566
2025-01-31,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,42025,888,215003,78,34,2128863
2025-01-31,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,68493,1699,343582,162,58,2985176
2025-01-31,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,42164,822,255076,66,29,1766586
2025-01-31,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,41404,876,234347,91,30,1933907
2025-01-31,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,49204,898,191278,76,21,979548
2025-01-31,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,37791,677,171678,40,10,370075
2025-01-31,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,30610,504,149800,35,5,232241
2025-01-31,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,41798,786,184987,69,17,1050284
2025-01-31,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,31610,713,138605,71,20,1136215
2025-01-31,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,48021,942,167242,78,17,868107
2025-01-31,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,13165,216,62552,8,3,204336
2025-01-31,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,12280,315,57145,18,8,666707
2025-01-31,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,10192,170,44552,11,6,431439
2025-01-31,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,17330,357,70582,17,10,610591
2025-01-31,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,25210,545,103508,34,19,1264297
2025-01-31,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,24962,441,91215,30,17,983437
2025-01-31,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,10348,1243,72551,385,238,15905819
2025-01-31,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,14893,1134,136181,161,78,5891540
2025-01-31,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,9458,832,72325,127,62,3603204
2025-01-31,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,5609,254,38693,27,21,1514000
2025-01-31,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,5124,238,35621,28,25,2541033
2025-01-31,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,4306,251,31776,25,21,1699926
2025-01-31,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,6484,463,60453,32,20,1908304
2025-01-31,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,6797,514,45946,48,43,4583649
2025-01-31,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,7981,458,74137,34,26,2217963
