일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-03-26,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,62103,1208,290384,173,57,3951880
2025-03-26,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,46508,1494,205661,136,31,2075865
2025-03-26,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_봄_v1,64894,2120,353217,178,55,3356357
2025-03-26,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_봄_v2,57971,1627,336669,237,61,3346845
2025-03-26,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,67050,1829,314800,154,45,2200866
2025-03-26,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,61565,2081,321050,181,54,3585347
2025-03-26,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,47860,1286,313204,136,29,1552218
2025-03-26,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_봄_v2,58056,1316,278166,199,51,3259295
2025-03-26,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,26768,968,123868,107,56,3251385
2025-03-26,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,26394,1109,148029,114,36,2459792
2025-03-26,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_봄_v1,30075,1314,183494,119,54,3270096
2025-03-26,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_봄_A_v1,57593,1169,263656,85,28,1954121
2025-03-26,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_봄_B_v1,71389,1252,389418,79,31,2362029
2025-03-26,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_봄_v1,64648,1518,395705,133,52,3624741
2025-03-26,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_봄_A_v1,65291,2035,338761,195,90,5860031
2025-03-26,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_봄_B_v1,57729,1301,278919,141,44,2175611
2025-03-26,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_봄_v1,45369,1262,210576,130,63,3238826
2025-03-26,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_봄_A_v1,54028,1036,220463,68,13,653682
2025-03-26,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_봄_B_v1,35381,704,172710,38,7,322361
2025-03-26,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_봄_v1,53605,628,243996,54,14,565778
2025-03-26,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,30990,655,131529,54,15,846042
2025-03-26,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,50860,816,182769,74,13,549504
2025-03-26,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_봄_v1,41950,898,145909,61,18,780124
2025-03-26,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,11864,356,40936,19,11,880191
2025-03-26,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,14974,357,63128,14,7,446372
2025-03-26,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,9795,229,37923,14,4,226765
2025-03-26,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,22693,521,93237,34,13,1030624
2025-03-26,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,14835,381,73837,18,9,684721
2025-03-26,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,15246,327,73530,21,9,603317
2025-03-26,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,8115,986,71287,246,100,7913763
2025-03-26,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,10574,1092,81995,207,88,4720740
2025-03-26,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,14873,1276,131287,251,99,7105699
2025-03-26,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,5198,280,34325,26,17,1236889
2025-03-26,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,4503,256,37982,19,11,991345
2025-03-26,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,6175,341,49594,39,29,3008514
2025-03-26,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,10002,584,95202,61,49,4950542
2025-03-26,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,8916,464,66519,36,26,2671183
2025-03-26,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,6478,470,58608,47,38,3601076
