일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-03-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_신학기_A_v1,43178,1112,222131,155,44,2484758
2025-03-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_신학기_B_v1,42338,1342,232955,149,31,1726872
2025-03-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_신학기_v1,65862,2271,353637,220,42,2267792
2025-03-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_신학기_v2,54268,1301,357304,121,25,1572581
2025-03-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_신학기_A_v1,40771,984,214462,106,28,1389691
2025-03-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_신학기_B_v1,53583,1720,316420,161,47,2552161
2025-03-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_신학기_v1,62825,1424,404014,142,27,1373812
2025-03-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_신학기_v2,68279,2358,332941,284,89,4482171
2025-03-06,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_신학기_A_v1,35785,1178,175326,153,79,4728778
2025-03-06,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_신학기_B_v1,41871,1125,243541,120,39,2069743
2025-03-06,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_신학기_v1,37807,1470,214510,118,51,2423916
2025-03-06,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_신학기_A_v1,56203,1359,319427,158,57,2850923
2025-03-06,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_신학기_B_v1,64571,1834,377325,198,76,4333291
2025-03-06,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_신학기_v1,67152,1282,313823,100,47,3398732
2025-03-06,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_신학기_A_v1,56139,1068,363167,123,46,2911736
2025-03-06,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_신학기_B_v1,51910,1097,341824,80,23,1528129
2025-03-06,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_신학기_v1,63079,1816,291891,172,71,3904434
2025-03-06,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_신학기_A_v1,34723,681,158118,51,14,527813
