일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-03-29,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,34112,1202,199760,99,30,2102162
2025-03-29,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,40828,1030,253982,103,31,1760122
2025-03-29,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_봄_v1,43455,1001,199282,88,26,1672090
2025-03-29,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_봄_v2,45392,1210,281072,178,57,3635936
2025-03-29,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,42787,912,235341,121,29,1787006
2025-03-29,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,30622,773,154106,97,26,1522392
2025-03-29,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,36277,863,172916,96,28,1658588
2025-03-29,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_봄_v2,42146,1356,206969,161,50,2578990
2025-03-29,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,31582,907,141561,78,42,2144769
2025-03-29,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,29513,871,183150,116,39,1836161
2025-03-29,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_봄_v1,24776,775,137525,74,25,1299065
2025-03-29,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_봄_A_v1,39073,951,193665,83,41,2246242
2025-03-29,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_봄_B_v1,44966,1094,289399,107,37,2875218
2025-03-29,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_봄_v1,45136,927,282106,94,38,2656024
2025-03-29,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_봄_A_v1,42088,825,272647,69,19,990102
2025-03-29,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_봄_B_v1,47065,914,296207,103,35,2192170
2025-03-29,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_봄_v1,45804,1170,215382,106,37,1921665
2025-03-29,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_봄_A_v1,37896,756,130425,62,9,462721
2025-03-29,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_봄_B_v1,23148,439,101894,37,9,505587
2025-03-29,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_봄_v1,23956,301,111717,24,5,247622
2025-03-29,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,37666,806,172316,58,11,431811
2025-03-29,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,33420,776,132100,60,13,727519
2025-03-29,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_봄_v1,27276,412,121121,28,8,421497
2025-03-29,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,6962,200,29582,9,5,277077
2025-03-29,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,10796,214,39614,8,4,341410
2025-03-29,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,6637,195,24555,7,3,208460
2025-03-29,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,17540,518,62742,35,17,1281241
2025-03-29,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,15160,342,63056,15,6,434935
2025-03-29,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,14864,265,72201,12,4,318783
2025-03-29,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,4931,521,32647,91,51,3143760
2025-03-29,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,9090,724,83037,115,47,3621104
2025-03-29,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,7835,781,64309,146,59,4030517
2025-03-29,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,3194,180,26569,17,13,1080475
2025-03-29,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,4754,209,44732,16,9,950420
2025-03-29,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,3050,125,22215,10,6,644894
2025-03-29,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,7876,545,60951,39,21,2087122
2025-03-29,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,5333,390,50474,35,24,1998976
2025-03-29,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,8451,619,62730,58,29,3166639
