일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-02-11,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,53785,1056,256185,121,33,1531035
2025-02-11,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,49088,1549,255209,195,52,2829840
2025-02-11,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,55360,1774,325158,201,67,3968376
2025-02-11,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,53004,1126,287881,97,29,1434161
2025-02-11,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,70398,2466,453180,258,55,3292180
2025-02-11,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,70026,2194,431268,280,79,4867176
2025-02-11,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,60059,1852,296568,226,75,3719072
2025-02-11,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,59772,1877,379045,182,58,3014299
2025-02-11,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,39153,1596,224921,195,70,3940141
2025-02-11,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,26551,689,120063,63,35,1990941
2025-02-11,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,40828,1280,231702,143,80,4054659
2025-02-11,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,64676,1517,397065,166,66,3540326
2025-02-11,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,69510,2138,385153,193,78,4599403
2025-02-11,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,55473,1124,321873,94,27,1991117
2025-02-11,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,47678,1050,306550,102,47,3490660
2025-02-11,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,43879,906,263340,101,48,2356364
2025-02-11,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,57867,1314,257674,104,40,2727043
2025-02-11,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,29523,454,122513,26,6,231592
2025-02-11,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,33225,443,118227,34,8,375806
2025-02-11,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,48199,588,171075,38,6,243600
2025-02-11,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,46075,1041,213637,100,20,1067027
2025-02-11,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,37900,696,169389,52,15,868053
2025-02-11,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,31931,500,149658,42,11,459521
2025-02-11,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,9954,203,35599,13,6,463806
2025-02-11,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,9319,249,41569,16,6,457017
2025-02-11,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,8949,158,44635,6,2,136003
2025-02-11,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,26342,509,89706,36,22,1758202
2025-02-11,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,19258,359,72174,20,7,517220
2025-02-11,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,25560,426,95681,18,7,529222
2025-02-11,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,10769,1614,91047,322,190,12215868
2025-02-11,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,11885,960,110833,162,57,4405206
2025-02-11,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,16365,1223,127001,153,49,3158869
2025-02-11,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,4138,250,36668,28,19,1351297
2025-02-11,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,4105,225,36301,16,8,734772
2025-02-11,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,5230,241,33982,26,23,2300156
2025-02-11,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,7631,436,54435,31,15,1608119
