일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-02-25,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,38865,1015,177220,115,54,3242359
2025-02-25,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,68486,2389,400374,221,104,6301159
2025-02-25,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,62748,2103,331284,248,105,5922088
2025-02-25,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,46652,1302,210283,193,86,5901178
2025-02-25,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,44756,1426,205260,215,76,3405301
2025-02-25,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,61547,2129,290683,266,115,5272958
2025-02-25,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,67233,2105,379251,204,59,2927193
2025-02-25,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,56437,1209,321756,144,59,3947255
2025-02-25,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,25781,1123,132125,155,106,4826106
2025-02-25,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,32692,1093,187619,139,94,4810733
2025-02-25,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,42439,1732,272742,240,108,7685579
2025-02-25,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,60243,1276,389021,111,57,2932094
2025-02-25,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,63727,1990,370401,208,137,6658680
2025-02-25,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,43891,916,200125,67,40,2318055
2025-02-25,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,59697,1110,392763,90,41,2091261
2025-02-25,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,49506,1328,308859,126,51,2774290
2025-02-25,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,44567,976,293780,75,39,2536403
2025-02-25,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,53560,823,191540,48,19,1092965
2025-02-25,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,48990,845,229332,63,25,1304194
2025-02-25,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,53617,694,228633,44,11,497468
2025-02-25,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,38321,483,151054,42,16,924580
2025-02-25,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,45002,892,170023,75,32,1264812
2025-02-25,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,35594,767,120349,52,22,906697
2025-02-25,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,14780,355,54086,23,11,668608
2025-02-25,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,9121,215,44673,12,7,599411
2025-02-25,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,12906,238,50339,14,8,691038
2025-02-25,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,17266,340,78923,14,7,420978
2025-02-25,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,21091,361,98100,19,9,701517
2025-02-25,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,15216,394,54129,24,12,983443
2025-02-25,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,6725,744,61465,140,96,5565971
2025-02-25,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,10052,765,70331,92,52,3229283
2025-02-25,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,9929,714,82629,109,41,2640384
2025-02-25,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,6885,295,55781,34,38,4153566
2025-02-25,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,6196,432,51001,47,48,4210614
2025-02-25,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,5100,253,44115,25,30,2556219
2025-02-25,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,7926,360,63057,35,33,2600992
2025-02-25,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,8424,357,64583,32,22,1569707
2025-02-25,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,7736,318,63002,23,27,2562306
