일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-01-29,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,39789,1044,190016,144,38,2454698
2025-01-29,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,48209,1661,283888,196,56,3036312
2025-01-29,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,58761,1823,325691,181,47,3278041
2025-01-29,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,55804,1837,246743,204,43,1971284
2025-01-29,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,56245,1389,255039,159,34,1823673
2025-01-29,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,47561,1559,300101,191,45,2752819
2025-01-29,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,41056,893,246642,90,20,936277
2025-01-29,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,63975,1856,320510,257,84,5240227
2025-01-29,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,24908,1030,117623,88,48,2538805
2025-01-29,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,36263,1137,199476,94,43,2338168
2025-01-29,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,33607,1446,210139,198,112,7495503
2025-01-29,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,64535,1792,363164,155,54,2654920
2025-01-29,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,45554,1179,300446,134,48,2583116
2025-01-29,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,38685,857,178223,71,23,1754378
2025-01-29,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,39949,1115,198015,107,53,3885196
2025-01-29,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,54679,1345,345837,139,64,3171542
2025-01-29,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,67240,1309,357923,142,40,2707348
2025-01-29,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,34293,593,116185,49,13,568044
2025-01-29,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,42411,868,171227,73,18,683297
2025-01-29,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,40573,568,149868,39,7,374553
2025-01-29,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,38004,712,172149,57,13,535473
2025-01-29,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,53737,1122,251762,71,16,645609
2025-01-29,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,52117,764,241291,45,8,442735
2025-01-29,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,10243,294,37464,14,7,438541
2025-01-29,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,12219,308,58130,12,7,467032
2025-01-29,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,14950,412,55442,25,12,979718
2025-01-29,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,20592,346,73178,21,8,467662
2025-01-29,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,15126,396,66819,27,9,611273
2025-01-29,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,18559,425,68163,16,9,621869
2025-01-29,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,7663,955,57329,253,116,10168920
2025-01-29,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,12002,1132,113452,166,45,2946525
2025-01-29,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,10320,1072,90877,130,45,3571079
2025-01-29,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,5266,246,33717,18,15,1237734
2025-01-29,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,4572,297,41633,26,17,1434808
2025-01-29,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,5945,416,51483,46,24,1800408
2025-01-29,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,10726,714,83220,64,33,2990876
2025-01-29,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,10446,563,78215,64,47,4796965
2025-01-29,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,7440,418,55701,43,28,2290608
