일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-03-25,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,52584,1581,316427,230,76,3402878
2025-03-25,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,51381,1665,303603,252,113,5435938
2025-03-25,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_봄_v1,50657,1175,326252,165,78,4853911
2025-03-25,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_봄_v2,50106,1004,259811,112,48,3272650
2025-03-25,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,42481,909,197478,120,38,2141491
2025-03-25,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,71001,2454,416539,363,149,7813502
2025-03-25,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,63306,1403,298685,118,33,1633633
2025-03-25,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_봄_v2,43407,1415,201680,124,44,2644174
2025-03-25,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,24610,998,134185,89,50,2740807
2025-03-25,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,27696,870,142060,89,45,2147992
2025-03-25,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_봄_v1,33082,889,186211,90,68,4093867
2025-03-25,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_봄_A_v1,43951,853,249370,57,33,2106989
2025-03-25,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_봄_B_v1,47637,1348,298054,112,70,4760928
2025-03-25,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_봄_v1,54423,1642,248905,130,52,2714273
2025-03-25,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_봄_A_v1,55095,1539,250746,124,61,4533869
2025-03-25,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_봄_B_v1,55513,1581,267229,150,99,6141355
2025-03-25,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_봄_v1,45082,856,251506,95,60,4676312
2025-03-25,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_봄_A_v1,48527,657,238277,49,13,711912
2025-03-25,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_봄_B_v1,41666,775,173173,58,16,890656
2025-03-25,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_봄_v1,49552,805,239527,60,20,1157357
2025-03-25,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,45216,689,185980,67,19,869448
2025-03-25,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,41987,916,162207,65,16,649923
2025-03-25,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_봄_v1,33466,489,159233,33,10,483894
2025-03-25,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,11403,226,45774,14,7,532401
2025-03-25,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,12182,313,45620,16,13,1100005
2025-03-25,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,13999,370,48228,15,12,1018619
2025-03-25,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,24449,437,89948,19,11,873196
2025-03-25,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,22677,526,91409,27,13,964180
2025-03-25,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,26132,527,96221,32,21,1382733
2025-03-25,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,10620,1061,98716,284,256,18785446
2025-03-25,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,12968,1091,112205,137,87,5913573
2025-03-25,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,9595,676,78922,131,60,3185999
2025-03-25,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,6895,450,52882,45,35,2614194
2025-03-25,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,6465,450,42008,41,49,3726115
2025-03-25,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,5783,338,54783,30,27,2223250
2025-03-25,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,9539,473,72820,55,48,4596936
2025-03-25,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,9414,714,89370,55,42,3123694
2025-03-25,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,7999,366,53813,33,39,4007234
