일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-03-28,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,42983,1444,201537,191,41,2341623
2025-03-28,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,64673,2239,423612,332,86,5986412
2025-03-28,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_봄_v1,45436,1398,221612,188,60,4281386
2025-03-28,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_봄_v2,70291,2058,428313,252,50,3517960
2025-03-28,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,63467,1292,306302,162,37,2642113
2025-03-28,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,70551,2436,363704,349,69,4748690
2025-03-28,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,56990,1623,258967,184,35,2319528
2025-03-28,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_봄_v2,53913,1793,344506,160,33,1884273
2025-03-28,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,33340,853,218482,73,36,2247143
2025-03-28,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,33504,1110,200207,83,27,1299926
2025-03-28,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_봄_v1,41786,1130,237577,140,54,2643281
2025-03-28,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_봄_A_v1,39747,835,181479,67,28,2015661
2025-03-28,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_봄_B_v1,50405,1479,225060,106,29,2224659
2025-03-28,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_봄_v1,58465,1846,317037,117,58,4095433
2025-03-28,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_봄_A_v1,59134,1410,344703,128,58,3376608
2025-03-28,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_봄_B_v1,57476,1089,295287,86,40,2465663
2025-03-28,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_봄_v1,42721,861,228316,70,27,1408763
2025-03-28,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_봄_A_v1,35094,586,163044,36,5,291205
2025-03-28,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_봄_B_v1,35971,475,138744,40,10,570969
2025-03-28,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_봄_v1,51743,812,258060,54,15,738632
2025-03-28,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,52987,1181,262329,92,22,1172473
2025-03-28,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,40406,788,202176,53,10,491423
2025-03-28,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_봄_v1,34858,617,121367,37,9,535423
2025-03-28,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,12762,235,62045,16,10,684949
2025-03-28,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,13274,289,46123,16,7,468968
2025-03-28,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,9875,168,49285,10,6,457275
2025-03-28,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,24481,441,97235,30,19,1652822
2025-03-28,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,20468,480,88583,31,11,677893
2025-03-28,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,14787,354,67669,13,7,591968
2025-03-28,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,11450,1110,106325,229,143,12559092
2025-03-28,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,12717,989,119487,132,62,4232366
2025-03-28,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,9028,730,59036,82,31,2439634
2025-03-28,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,3881,165,28288,16,12,1177256
2025-03-28,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,5198,333,43862,38,24,2191249
2025-03-28,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,6670,438,59763,50,40,3220222
2025-03-28,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,7868,471,62931,33,18,1645132
2025-03-28,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,9563,559,66501,44,26,2450832
2025-03-28,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,10995,772,88810,89,77,5756828
