일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-03-17,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,52782,1052,339690,147,42,2298580
2025-03-17,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,55049,1201,326104,143,33,2253711
2025-03-17,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_봄_v1,60758,1986,339568,283,74,4869082
2025-03-17,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_봄_v2,45363,1197,237684,134,31,2035469
2025-03-17,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,69676,2148,425801,203,43,2439223
2025-03-17,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,71300,1940,401724,272,70,3233987
2025-03-17,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,45821,1364,236588,195,60,4217330
2025-03-17,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_봄_v2,44864,1345,282164,190,49,3024216
2025-03-17,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,30157,1108,147176,151,79,3955310
2025-03-17,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,41404,1404,265214,134,48,2448037
2025-03-17,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_봄_v1,41083,1456,246423,176,66,3954607
2025-03-17,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_봄_A_v1,41940,995,274134,91,45,2667621
2025-03-17,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_봄_B_v1,59782,1254,314462,132,63,3773601
2025-03-17,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_봄_v1,68126,1954,364387,201,64,4475403
2025-03-17,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_봄_A_v1,58375,1330,316599,133,37,2528649
2025-03-17,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_봄_B_v1,48821,1469,287579,114,35,1984718
2025-03-17,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_봄_v1,40452,786,241923,59,29,1908826
2025-03-17,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_봄_A_v1,31696,593,114155,34,6,294082
2025-03-17,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_봄_B_v1,30362,543,150303,34,6,281402
2025-03-17,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_봄_v1,45424,713,165270,57,9,393731
2025-03-17,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,46960,886,228629,62,15,780604
2025-03-17,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,37570,736,169681,52,13,696240
2025-03-17,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_봄_v1,50563,1127,217389,93,29,1593616
2025-03-17,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,15873,470,77179,30,16,1129295
2025-03-17,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,9327,235,34237,11,6,421631
2025-03-17,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,14788,380,61453,19,10,625657
2025-03-17,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,26683,507,122324,31,13,1014902
2025-03-17,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,18300,489,66803,22,12,739287
2025-03-17,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,16917,447,80224,31,14,1143285
2025-03-17,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,10119,1187,91226,303,135,7993036
2025-03-17,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,8881,742,73729,147,66,3690874
2025-03-17,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,12617,940,83521,121,54,3721992
2025-03-17,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,4381,216,39526,15,8,564519
2025-03-17,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,4050,197,27116,19,11,780248
2025-03-17,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,5491,238,41817,21,17,1296892
2025-03-17,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,6494,301,55499,23,15,1407193
2025-03-17,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,10406,747,87445,71,64,7148984
2025-03-17,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,6361,406,54771,48,25,1860939
