일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-01-11,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,31925,617,182376,73,24,1257096
2025-01-11,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,44861,1242,213274,120,38,1875070
2025-01-11,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,51951,1852,281303,223,52,2384328
2025-01-11,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,32048,963,148065,120,40,2109564
2025-01-11,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,42872,1083,218473,121,22,1116935
2025-01-11,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,32199,1009,203863,115,28,1467213
2025-01-11,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,50128,1080,279963,108,35,1613595
2025-01-11,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,43276,1122,246590,163,45,2652543
2025-01-11,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,20641,840,124116,79,34,1973235
2025-01-11,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,29302,1095,139620,119,51,2495251
2025-01-11,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,24505,785,119619,84,27,1462305
2025-01-11,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,40499,984,182333,114,39,2717832
2025-01-11,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,42347,851,247225,70,29,2136515
2025-01-11,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,37609,1147,205762,102,42,2670383
2025-01-11,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,34110,692,177266,70,21,1162727
2025-01-11,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,34089,679,212490,43,12,788975
2025-01-11,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,30258,646,145120,74,30,1963471
2025-01-11,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,23670,371,119010,31,5,277061
2025-01-11,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,34517,480,157972,30,6,299673
2025-01-11,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,38296,622,155683,34,5,236649
2025-01-11,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,24271,432,86865,35,10,599272
2025-01-11,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,22870,419,85660,38,11,523046
2025-01-11,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,23896,335,99446,21,6,271190
2025-01-11,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,11091,271,39461,10,5,384344
2025-01-11,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,8053,228,32788,11,4,306513
2025-01-11,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,8714,210,32994,10,4,309858
2025-01-11,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,15245,399,55367,18,8,521052
2025-01-11,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,20140,331,70752,14,8,547109
2025-01-11,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,14656,442,64361,25,14,1033691
2025-01-11,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,5541,818,49717,171,64,4800221
2025-01-11,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,7971,452,55030,91,40,2421878
2025-01-11,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,7004,427,51202,79,37,2234465
2025-01-11,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,5094,311,36858,28,14,1016141
2025-01-11,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,4963,344,40893,36,32,3004208
2025-01-11,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,3954,243,25652,17,8,775527
2025-01-11,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,8594,507,55269,58,34,2498204
2025-01-11,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,6655,355,61637,29,25,2477171
2025-01-11,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,8259,398,58216,32,23,1752834
