일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-03-18,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,1248,175,27,2017757
2025-03-18,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,1033,102,29,1809988
2025-03-18,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_봄_v1,1475,129,44,2894083
2025-03-18,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_봄_v2,1837,189,70,4531235
2025-03-18,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,2370,240,72,4179516
2025-03-18,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,1019,137,46,2855189
2025-03-18,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,1337,85,17,1292371
2025-03-18,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_봄_v2,1432,127,34,1619590
2025-03-18,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,1091,118,51,3274240
2025-03-18,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,1457,114,59,3184872
2025-03-18,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_봄_v1,870,107,36,2584307
2025-03-18,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_봄_A_v1,1684,147,52,3488179
2025-03-18,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_봄_B_v1,1357,88,24,1412564
2025-03-18,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_봄_v1,1392,127,54,3205284
2025-03-18,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_봄_A_v1,970,62,22,1502006
2025-03-18,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_봄_B_v1,1156,70,25,1765245
2025-03-18,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_봄_v1,1008,59,31,2246926
2025-03-18,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_봄_A_v1,498,26,6,297870
2025-03-18,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_봄_B_v1,509,39,10,595158
2025-03-18,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_봄_v1,655,39,7,478099
2025-03-18,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,598,32,8,495143
2025-03-18,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,869,53,8,405104
2025-03-18,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_봄_v1,679,45,12,431755
2025-03-18,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,273,13,6,396193
2025-03-18,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,275,17,8,507371
2025-03-18,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_봄_v1,420,14,8,500954
2025-03-18,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,441,21,9,569303
2025-03-18,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,382,22,10,710571
2025-03-18,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_봄_v1,282,20,9,794225
2025-03-18,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,1288,251,98,6762401
2025-03-18,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,661,82,34,2561623
2025-03-18,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,1214,213,65,4202069
2025-03-18,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,441,49,24,2410798
2025-03-18,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,406,40,26,2852439
2025-03-18,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_봄_v1,252,16,10,1160282
2025-03-18,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,384,33,22,2056187
2025-03-18,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,748,82,61,7572826
2025-03-18,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_봄_v1,378,39,23,1702643
