일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-02-09,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1181,100,29,1769590
2025-02-09,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,743,56,11,695424
2025-02-09,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,937,96,22,1469595
2025-02-09,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1452,150,26,1963737
2025-02-09,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1474,152,39,2348211
2025-02-09,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,915,105,23,1278283
2025-02-09,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,647,56,14,675361
2025-02-09,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,767,105,18,1044870
2025-02-09,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,650,67,32,2063515
2025-02-09,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,864,68,24,1360755
2025-02-09,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,779,91,39,2018151
2025-02-09,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,708,38,14,1045227
2025-02-09,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1225,98,31,2606998
2025-02-09,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,984,100,41,3104956
2025-02-09,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1337,110,32,2165521
2025-02-09,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,902,94,36,2257539
2025-02-09,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1356,140,48,3656381
2025-02-09,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,363,23,4,211250
2025-02-09,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,664,42,8,427772
2025-02-09,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,517,37,7,304652
2025-02-09,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,659,34,8,472543
2025-02-09,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,455,27,6,381051
2025-02-09,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,460,40,9,535630
2025-02-09,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,214,12,6,589242
2025-02-09,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,196,9,5,330270
2025-02-09,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,253,9,2,273055
2025-02-09,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,236,7,3,212844
2025-02-09,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,306,12,5,339113
2025-02-09,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,307,11,6,474214
2025-02-09,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,835,142,89,7416668
2025-02-09,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,938,137,44,2994659
2025-02-09,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,490,98,29,2438835
2025-02-09,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,250,26,23,2347572
2025-02-09,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,262,18,10,1137216
2025-02-09,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,277,21,20,1380175
2025-02-09,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,320,24,10,1037423
2025-02-09,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,529,52,33,4047717
2025-02-09,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,501,27,16,1688748
