일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-03-09,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_신학기_A_v1,1171,144,39,2561227
2025-03-09,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_신학기_B_v1,830,78,20,1365941
2025-03-09,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_신학기_v1,863,77,21,1529182
2025-03-09,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_신학기_v2,1213,143,42,2366376
2025-03-09,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_신학기_A_v1,884,104,25,1326129
2025-03-09,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_신학기_B_v1,1425,166,52,3223656
2025-03-09,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_신학기_v1,950,91,17,1530938
2025-03-09,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_신학기_v2,887,76,18,818915
2025-03-09,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_신학기_A_v1,671,70,26,1676525
2025-03-09,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_신학기_B_v1,865,50,22,1620199
2025-03-09,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_신학기_v1,608,59,23,1667756
2025-03-09,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_신학기_A_v1,595,47,18,1041381
2025-03-09,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_신학기_B_v1,1106,71,23,1644768
2025-03-09,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_신학기_v1,1214,92,29,1914749
2025-03-09,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_신학기_A_v1,1523,158,66,5540578
2025-03-09,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_신학기_B_v1,967,77,25,1230969
2025-03-09,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_신학기_v1,981,75,27,1576853
2025-03-09,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_신학기_A_v1,555,22,5,283679
2025-03-09,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_신학기_B_v1,510,24,3,170470
2025-03-09,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_신학기_v1,540,35,6,380323
2025-03-09,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_신학기_A_v1,479,32,9,494046
2025-03-09,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_신학기_B_v1,523,35,7,519509
2025-03-09,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_신학기_v1,610,49,9,458079
2025-03-09,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_신학기_A_v1,176,9,3,354948
2025-03-09,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_신학기_B_v1,262,12,4,380240
2025-03-09,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_신학기_v1,210,9,2,246563
2025-03-09,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_신학기_A_v1,336,21,9,535525
2025-03-09,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_신학기_B_v1,348,13,7,566656
2025-03-09,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_신학기_v1,467,19,6,396412
2025-03-09,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_신학기_A_v1,740,168,135,9060032
2025-03-09,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_신학기_A_v1,849,98,35,2215776
2025-03-09,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_신학기_B_v1,701,127,28,1882269
2025-03-09,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_신학기_A_v1,231,12,6,633595
2025-03-09,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_신학기_B_v1,150,11,6,655846
2025-03-09,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_신학기_v1,234,21,15,1444623
2025-03-09,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_신학기_A_v1,443,41,25,2278509
2025-03-09,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_신학기_B_v1,329,22,15,1755821
2025-03-09,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_신학기_v1,473,43,26,2265857
