일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-03-27,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,1367,190,27,2196173
2025-03-27,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,1444,161,37,2519662
2025-03-27,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_봄_v1,1424,164,57,3616420
2025-03-27,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_봄_v2,1709,257,57,5148892
2025-03-27,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,1596,165,61,2390476
2025-03-27,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,885,109,22,1584120
2025-03-27,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,1064,101,31,1524492
2025-03-27,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_봄_v2,1440,98,21,1364004
2025-03-27,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,1169,86,41,1611509
2025-03-27,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,833,75,29,2538502
2025-03-27,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_봄_v1,1441,101,47,2590289
2025-03-27,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_봄_A_v1,1805,115,56,2806547
2025-03-27,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_봄_B_v1,1246,106,52,2895899
2025-03-27,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_봄_v1,1184,63,22,1214862
2025-03-27,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_봄_A_v1,1248,68,39,3090827
2025-03-27,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_봄_B_v1,1094,74,26,1631563
2025-03-27,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_봄_v1,1095,106,27,1264381
2025-03-27,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_봄_A_v1,680,30,7,328061
2025-03-27,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_봄_B_v1,942,40,8,294029
2025-03-27,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_봄_v1,751,55,9,574040
2025-03-27,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,505,40,9,590511
2025-03-27,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,580,44,11,824800
2025-03-27,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_봄_v1,888,72,17,1161982
2025-03-27,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,286,11,5,407639
2025-03-27,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,283,17,10,702473
2025-03-27,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_봄_v1,288,13,4,277397
2025-03-27,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,592,25,13,824381
2025-03-27,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,498,28,12,1204477
2025-03-27,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_봄_v1,261,7,2,160336
2025-03-27,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,765,229,127,10347520
2025-03-27,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,906,126,66,3729746
2025-03-27,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,724,76,35,2526632
2025-03-27,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,395,30,23,1696633
2025-03-27,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,388,27,22,2402901
2025-03-27,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_봄_v1,424,40,33,3065932
2025-03-27,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,330,32,33,2488795
2025-03-27,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,384,35,32,2275042
2025-03-27,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_봄_v1,511,30,20,1720112
