일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-03-16,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,761,77,24,1429899
2025-03-16,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,1328,126,42,2771928
2025-03-16,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_봄_v1,818,110,31,1972123
2025-03-16,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_봄_v2,988,96,26,1951577
2025-03-16,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,820,98,17,802035
2025-03-16,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,1183,155,31,1353459
2025-03-16,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,904,86,25,1393495
2025-03-16,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_봄_v2,688,77,18,1116856
2025-03-16,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,611,63,20,1018198
2025-03-16,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,796,70,20,1684910
2025-03-16,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_봄_v1,893,89,47,3089920
2025-03-16,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_봄_A_v1,1463,105,44,2836401
2025-03-16,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_봄_B_v1,796,58,20,1464985
2025-03-16,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_봄_v1,876,51,19,1456672
2025-03-16,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_봄_A_v1,1285,121,42,2326712
2025-03-16,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_봄_B_v1,814,78,28,2203791
2025-03-16,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_봄_v1,744,57,22,1238660
2025-03-16,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_봄_A_v1,306,15,3,153141
2025-03-16,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_봄_B_v1,331,17,2,135659
2025-03-16,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_봄_v1,378,19,3,185348
2025-03-16,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,520,37,7,452212
2025-03-16,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,428,34,7,388952
2025-03-16,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_봄_v1,461,30,7,515296
2025-03-16,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,296,9,5,295475
2025-03-16,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,129,5,1,106153
2025-03-16,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_봄_v1,193,8,3,320981
2025-03-16,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,267,12,7,523272
2025-03-16,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,272,11,4,378019
2025-03-16,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_봄_v1,524,28,11,919554
2025-03-16,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,884,230,106,7359493
2025-03-16,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,812,90,33,2669884
2025-03-16,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,897,80,29,2109384
2025-03-16,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,209,11,6,610760
2025-03-16,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,170,13,10,920856
2025-03-16,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_봄_v1,234,19,12,1342388
2025-03-16,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,345,29,23,2001920
2025-03-16,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,347,28,22,1643401
2025-03-16,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_봄_v1,384,37,18,1447204
