일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-03-28,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,1349,162,30,1861277
2025-03-28,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,2025,267,63,4569538
2025-03-28,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_봄_v1,1271,161,42,3478616
2025-03-28,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_봄_v2,1781,177,38,2894720
2025-03-28,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,1185,147,29,2339148
2025-03-28,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,2221,252,47,3600068
2025-03-28,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,1588,130,28,2079856
2025-03-28,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_봄_v2,1568,145,29,1650314
2025-03-28,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,835,60,31,1946726
2025-03-28,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,947,70,21,1173828
2025-03-28,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_봄_v1,1048,117,40,2132706
2025-03-28,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_봄_A_v1,777,57,24,1499948
2025-03-28,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_봄_B_v1,1358,75,22,1603167
2025-03-28,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_봄_v1,1598,87,39,3330313
2025-03-28,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_봄_A_v1,1323,99,52,2847889
2025-03-28,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_봄_B_v1,1053,67,32,2125900
2025-03-28,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_봄_v1,817,51,20,1300578
2025-03-28,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_봄_A_v1,517,28,3,263283
2025-03-28,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_봄_B_v1,410,34,8,496812
2025-03-28,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_봄_v1,782,42,11,661171
2025-03-28,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,1150,66,16,1043875
2025-03-28,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,693,43,7,445957
2025-03-28,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_봄_v1,533,31,6,460837
2025-03-28,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,200,12,7,562561
2025-03-28,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,267,14,6,426564
2025-03-28,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_봄_v1,163,7,5,421799
2025-03-28,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,383,22,13,1460912
2025-03-28,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,452,22,9,542272
2025-03-28,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_봄_v1,338,9,5,431957
2025-03-28,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,1062,180,117,9372248
2025-03-28,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,951,117,53,3772888
2025-03-28,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,629,62,22,2203220
2025-03-28,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,161,14,8,943428
2025-03-28,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,313,30,20,1994857
2025-03-28,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_봄_v1,393,40,30,2672590
2025-03-28,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,454,27,13,1435240
2025-03-28,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,481,32,18,1877211
2025-03-28,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_봄_v1,712,62,60,5138902
