일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-03-17,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,1020,122,35,1739741
2025-03-17,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,1072,101,23,1726897
2025-03-17,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_봄_v1,1882,208,62,4444364
2025-03-17,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_봄_v2,1162,115,24,1523749
2025-03-17,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,1931,143,31,1759463
2025-03-17,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,1836,214,57,2483012
2025-03-17,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,1284,157,45,3413124
2025-03-17,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_봄_v2,1277,135,36,2393146
2025-03-17,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,1033,133,56,3133879
2025-03-17,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,1332,122,36,1936220
2025-03-17,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_봄_v1,1322,158,51,2879437
2025-03-17,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_봄_A_v1,921,76,39,2144616
2025-03-17,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_봄_B_v1,1067,120,46,3248891
2025-03-17,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_봄_v1,1819,143,53,3488661
2025-03-17,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_봄_A_v1,1203,97,30,1959631
2025-03-17,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_봄_B_v1,1341,80,28,1563633
2025-03-17,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_봄_v1,671,42,24,1576607
2025-03-17,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_봄_A_v1,508,30,4,273385
2025-03-17,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_봄_B_v1,520,25,4,203860
2025-03-17,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_봄_v1,641,47,7,313921
2025-03-17,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,823,48,11,708098
2025-03-17,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,667,39,9,631433
2025-03-17,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_봄_v1,977,82,25,1195397
2025-03-17,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,446,21,13,835925
2025-03-17,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,221,8,4,321682
2025-03-17,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_봄_v1,333,15,8,469063
2025-03-17,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,436,22,11,917868
2025-03-17,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,456,19,8,571179
2025-03-17,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_봄_v1,389,24,10,959580
2025-03-17,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,1149,227,96,6262721
2025-03-17,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,659,134,59,2860490
2025-03-17,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,883,108,41,3004995
2025-03-17,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,188,10,6,430615
2025-03-17,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,183,17,7,651083
2025-03-17,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_봄_v1,205,17,14,1170393
2025-03-17,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,287,17,11,1057979
2025-03-17,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,704,60,44,5874271
2025-03-17,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_봄_v1,371,41,18,1465345
