일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-02-04,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1777,179,59,3084798
2025-02-04,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,865,119,24,1487148
2025-02-04,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1342,149,39,2854479
2025-02-04,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,894,83,26,1270539
2025-02-04,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1083,94,31,2155154
2025-02-04,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,1506,137,25,2186097
2025-02-04,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,960,93,18,1342942
2025-02-04,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1247,131,37,2525343
2025-02-04,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,1131,129,45,2680074
2025-02-04,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,1012,103,55,3400632
2025-02-04,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,895,68,30,1498752
2025-02-04,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1258,63,31,2423769
2025-02-04,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1697,160,60,2669194
2025-02-04,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,1156,76,24,1579167
2025-02-04,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1928,134,60,4246652
2025-02-04,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,681,51,10,739842
2025-02-04,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1703,112,37,2709070
2025-02-04,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,812,62,10,560392
2025-02-04,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,371,19,5,268581
2025-02-04,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,572,29,4,252590
2025-02-04,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,933,77,22,821483
2025-02-04,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,920,47,11,718451
2025-02-04,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,678,47,12,643552
2025-02-04,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,270,11,5,550997
2025-02-04,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,297,10,3,243240
2025-02-04,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,360,23,15,948525
2025-02-04,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,636,40,15,1350248
2025-02-04,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,417,25,12,1168499
2025-02-04,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,517,32,10,840289
2025-02-04,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,1298,199,71,6060523
2025-02-04,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,1046,143,54,3136406
2025-02-04,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,865,100,51,3043011
2025-02-04,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,207,19,10,1210562
2025-02-04,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,238,18,11,1021376
2025-02-04,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,206,15,15,1410623
2025-02-04,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,570,44,39,2497597
2025-02-04,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,318,33,25,3146233
2025-02-04,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,562,38,23,2331929
