일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-01-07,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1096,105,21,1292678
2025-01-07,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1797,184,37,2548463
2025-01-07,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1350,146,43,2168394
2025-01-07,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1941,243,49,4294983
2025-01-07,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1362,110,39,2233239
2025-01-07,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,828,84,25,1513905
2025-01-07,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1186,110,22,1715425
2025-01-07,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1081,106,30,1692085
2025-01-07,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,1326,96,61,3550397
2025-01-07,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,848,78,36,1616237
2025-01-07,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,1027,100,33,1718609
2025-01-07,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1329,107,49,3239571
2025-01-07,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1587,135,36,2315578
2025-01-07,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,1237,92,30,1923364
2025-01-07,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,911,67,22,1421225
2025-01-07,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,1183,82,45,2665842
2025-01-07,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1120,76,33,2969426
2025-01-07,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,731,26,7,386602
2025-01-07,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,759,42,9,538047
2025-01-07,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,571,36,5,251781
2025-01-07,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,645,52,9,397966
2025-01-07,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,1088,84,28,1259744
2025-01-07,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,878,64,13,572013
2025-01-07,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,219,11,6,452518
2025-01-07,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,285,9,4,327610
2025-01-07,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,238,10,5,375727
2025-01-07,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,434,13,9,501857
2025-01-07,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,466,19,8,802216
2025-01-07,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,396,14,5,403373
2025-01-07,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,1766,252,101,8323070
2025-01-07,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,853,79,46,2458054
2025-01-07,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,1072,132,65,5019144
2025-01-07,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,345,23,13,1033388
2025-01-07,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,402,26,16,1996362
2025-01-07,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,390,34,24,1933813
2025-01-07,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,632,49,38,4811830
2025-01-07,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,253,22,13,1442635
2025-01-07,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,447,36,22,2526185
