일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-02-13,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1124,125,27,1948271
2025-02-13,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1034,144,39,2067907
2025-02-13,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1858,161,39,2788910
2025-02-13,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,809,90,22,1090336
2025-02-13,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1653,160,35,2510115
2025-02-13,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,1188,157,39,2678258
2025-02-13,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,2121,237,49,3472311
2025-02-13,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1226,115,40,1609055
2025-02-13,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,677,51,23,1950101
2025-02-13,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,816,88,40,2484691
2025-02-13,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,865,70,26,1416870
2025-02-13,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1804,167,55,3201595
2025-02-13,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1254,136,39,2937431
2025-02-13,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,1864,181,44,2939968
2025-02-13,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1536,81,36,2778724
2025-02-13,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,1496,130,57,3898575
2025-02-13,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,915,66,24,1942422
2025-02-13,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,541,42,9,568511
2025-02-13,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,714,41,5,273856
2025-02-13,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,590,36,5,254273
2025-02-13,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,842,65,13,769393
2025-02-13,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,968,61,17,907789
2025-02-13,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,638,46,7,438682
2025-02-13,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,141,6,4,297795
2025-02-13,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,330,13,5,330486
2025-02-13,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,300,13,9,780252
2025-02-13,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,259,10,3,339171
2025-02-13,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,448,22,11,785693
2025-02-13,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,284,17,7,651966
2025-02-13,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,937,152,73,4667619
2025-02-13,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,965,179,63,4220375
2025-02-13,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,720,114,48,4010755
2025-02-13,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,287,29,20,1322149
2025-02-13,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,170,18,8,832193
2025-02-13,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,396,33,20,1580489
2025-02-13,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,336,31,21,1718071
2025-02-13,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,514,34,19,2014575
2025-02-13,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,507,56,34,4874742
