일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-03-13,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,1500,156,40,2059616
2025-03-13,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,1765,143,32,1483027
2025-03-13,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_봄_v1,1290,101,32,1879686
2025-03-13,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_봄_v2,2205,192,53,3273879
2025-03-13,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,1277,104,21,1646621
2025-03-13,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,1936,227,66,5002393
2025-03-13,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,1426,158,36,3227756
2025-03-13,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_봄_v2,1138,128,33,2190278
2025-03-13,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,847,87,23,1612715
2025-03-13,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,1461,125,45,3255577
2025-03-13,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_봄_v1,1086,89,45,3021033
2025-03-13,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_봄_A_v1,1389,97,44,3856083
2025-03-13,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_봄_B_v1,928,68,16,923760
2025-03-13,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_봄_v1,1796,163,40,2197295
2025-03-13,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_봄_A_v1,929,87,31,2226883
2025-03-13,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_봄_B_v1,1035,66,26,1880783
2025-03-13,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_봄_v1,1255,86,35,2329285
2025-03-13,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_봄_A_v1,476,22,6,374054
2025-03-13,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_봄_B_v1,876,51,14,507066
2025-03-13,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_봄_v1,507,32,5,311922
2025-03-13,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,755,63,16,821030
2025-03-13,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,710,39,12,535709
2025-03-13,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_봄_v1,945,53,17,1052154
2025-03-13,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,242,8,4,221255
2025-03-13,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,280,12,5,540890
2025-03-13,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_봄_v1,269,10,5,521316
2025-03-13,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,489,15,7,714515
2025-03-13,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,656,36,20,1356569
2025-03-13,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_봄_v1,349,13,4,300065
2025-03-13,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,872,137,78,7599221
2025-03-13,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,951,156,68,3333340
2025-03-13,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,909,141,33,2073646
2025-03-13,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,352,21,10,1064500
2025-03-13,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,185,18,8,734409
2025-03-13,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_봄_v1,173,9,8,788153
2025-03-13,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,485,47,37,3985766
2025-03-13,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,479,32,17,1767359
2025-03-13,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_봄_v1,535,37,30,2717499
