일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-02-23,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1362,122,21,1344721
2025-02-23,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,928,101,35,2752854
2025-02-23,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,580,53,11,542841
2025-02-23,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1613,132,46,2267921
2025-02-23,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1465,149,34,2118101
2025-02-23,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,976,106,30,1460836
2025-02-23,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1262,86,33,1827385
2025-02-23,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1483,160,46,3162733
2025-02-23,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,630,57,20,1413695
2025-02-23,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,1006,111,37,2034280
2025-02-23,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,639,72,29,1386415
2025-02-23,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,926,76,32,1867135
2025-02-23,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1133,94,36,2146961
2025-02-23,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,723,63,21,1367329
2025-02-23,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1117,75,28,1932638
2025-02-23,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,776,53,22,1423217
2025-02-23,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1114,77,27,1975437
2025-02-23,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,369,20,4,217343
2025-02-23,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,532,28,6,317267
2025-02-23,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,497,38,6,325147
2025-02-23,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,451,21,6,358971
2025-02-23,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,348,28,6,329531
2025-02-23,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,663,31,10,633389
2025-02-23,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,149,7,3,287129
2025-02-23,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,159,6,3,198638
2025-02-23,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,185,5,1,89799
2025-02-23,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,299,11,4,289553
2025-02-23,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,534,28,9,661205
2025-02-23,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,337,12,5,383944
2025-02-23,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,592,134,90,6637499
2025-02-23,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,464,62,20,1088750
2025-02-23,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,786,150,41,2351378
2025-02-23,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,250,26,12,1125373
2025-02-23,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,164,12,7,677163
2025-02-23,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,150,16,7,715806
2025-02-23,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,262,27,20,1498298
2025-02-23,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,518,31,30,2109362
2025-02-23,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,405,38,31,2647588
