일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-03-10,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_신학기_A_v1,1713,239,88,7540982
2025-03-10,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_신학기_B_v1,1917,261,112,5475767
2025-03-10,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_신학기_v1,1340,161,61,4553763
2025-03-10,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_신학기_v2,1941,178,52,4281542
2025-03-10,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_신학기_A_v1,1896,145,48,3631337
2025-03-10,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_신학기_B_v1,1736,197,68,3552790
2025-03-10,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_신학기_v1,1132,119,34,2144226
2025-03-10,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_신학기_v2,785,77,41,2458775
2025-03-10,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_신학기_A_v1,1418,121,84,6185172
2025-03-10,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_신학기_B_v1,837,95,46,2762205
2025-03-10,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_신학기_v1,813,63,32,1602912
2025-03-10,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_신학기_A_v1,1015,81,46,3079643
2025-03-10,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_신학기_B_v1,1411,107,68,4461426
2025-03-10,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_신학기_v1,1041,114,53,2539093
2025-03-10,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_신학기_A_v1,1053,79,33,2670451
2025-03-10,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_신학기_B_v1,1060,90,31,1837963
2025-03-10,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_신학기_v1,1514,125,75,5453784
2025-03-10,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_신학기_A_v1,901,68,20,756987
2025-03-10,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_신학기_B_v1,566,34,6,325760
2025-03-10,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_신학기_v1,587,43,17,917712
2025-03-10,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_신학기_A_v1,864,56,13,647911
2025-03-10,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_신학기_B_v1,501,30,11,724528
2025-03-10,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_신학기_v1,477,37,10,493528
2025-03-10,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_신학기_A_v1,137,4,3,264424
2025-03-10,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_신학기_B_v1,312,12,10,967960
2025-03-10,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_신학기_v1,239,10,11,943898
2025-03-10,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_신학기_A_v1,240,10,5,481060
2025-03-10,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_신학기_B_v1,438,22,16,1334638
2025-03-10,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_신학기_v1,521,34,27,1887430
2025-03-10,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_신학기_A_v1,962,166,112,9017662
2025-03-10,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_신학기_A_v1,1164,151,79,5360933
2025-03-10,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_신학기_B_v1,1083,200,107,7509803
2025-03-10,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_신학기_A_v1,234,24,19,1761088
2025-03-10,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_신학기_B_v1,212,18,14,1380592
2025-03-10,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_신학기_v1,333,29,27,2387545
2025-03-10,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_신학기_A_v1,530,54,46,4354204
2025-03-10,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_신학기_B_v1,605,59,55,3959473
2025-03-10,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_신학기_v1,559,40,45,4571005
