일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-02-26,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1222,128,29,2008189
2025-02-26,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1149,146,28,1516291
2025-02-26,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1681,187,38,1899376
2025-02-26,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1419,114,24,1600310
2025-02-26,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1735,166,32,2312546
2025-02-26,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,1739,142,32,2554163
2025-02-26,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1506,155,32,2048797
2025-02-26,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1147,144,26,1501618
2025-02-26,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,1116,77,34,1502332
2025-02-26,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,677,59,25,1373985
2025-02-26,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,689,83,39,2916713
2025-02-26,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1084,92,29,2255394
2025-02-26,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1344,94,29,2118249
2025-02-26,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,981,62,21,1479412
2025-02-26,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,742,57,16,1366956
2025-02-26,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,1564,130,35,3073908
2025-02-26,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1399,137,64,4585596
2025-02-26,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,515,39,5,325987
2025-02-26,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,505,45,6,316041
2025-02-26,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,420,30,6,357552
2025-02-26,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,620,31,7,462099
2025-02-26,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,773,31,8,607035
2025-02-26,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,684,67,13,779218
2025-02-26,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,226,11,7,359935
2025-02-26,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,183,5,3,218682
2025-02-26,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,292,16,7,568582
2025-02-26,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,389,27,13,988207
2025-02-26,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,620,32,19,1236824
2025-02-26,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,387,21,8,615286
2025-02-26,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,1557,414,208,12982333
2025-02-26,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,852,163,63,4529933
2025-02-26,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,568,92,41,2464695
2025-02-26,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,340,30,17,1776244
2025-02-26,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,217,24,19,1719710
2025-02-26,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,319,34,18,1790540
2025-02-26,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,581,32,25,2789033
2025-02-26,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,404,38,31,2511786
2025-02-26,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,592,60,36,2639746
