일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-03-24,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,1135,118,27,1801802
2025-03-24,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,1964,249,63,4620167
2025-03-24,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_봄_v1,1361,177,46,3174807
2025-03-24,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_봄_v2,1006,83,18,1248877
2025-03-24,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,1659,129,24,1217628
2025-03-24,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,1032,85,28,1079275
2025-03-24,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,1082,88,29,1793709
2025-03-24,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_봄_v2,937,105,32,1772641
2025-03-24,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,802,76,32,1421378
2025-03-24,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,910,81,30,1429891
2025-03-24,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_봄_v1,1313,104,51,3207221
2025-03-24,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_봄_A_v1,1467,96,52,3252424
2025-03-24,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_봄_B_v1,1558,85,28,1254379
2025-03-24,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_봄_v1,1206,114,41,2157071
2025-03-24,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_봄_A_v1,811,54,27,1303821
2025-03-24,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_봄_B_v1,736,55,20,1238870
2025-03-24,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_봄_v1,899,63,24,1493350
2025-03-24,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_봄_A_v1,699,50,10,569127
2025-03-24,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_봄_B_v1,362,24,3,167126
2025-03-24,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_봄_v1,685,33,7,365000
2025-03-24,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,984,60,13,560889
2025-03-24,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,525,32,6,394885
2025-03-24,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_봄_v1,553,26,7,531416
2025-03-24,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,232,8,3,244092
2025-03-24,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,291,14,6,427482
2025-03-24,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_봄_v1,208,12,3,293821
2025-03-24,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,505,27,13,978795
2025-03-24,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,432,25,12,774897
2025-03-24,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_봄_v1,493,26,14,1028859
2025-03-24,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,1256,211,145,10201915
2025-03-24,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,877,131,64,4724753
2025-03-24,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,1503,252,89,5425795
2025-03-24,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,458,33,17,1319382
2025-03-24,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,339,34,20,2267247
2025-03-24,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_봄_v1,237,21,19,1711636
2025-03-24,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,571,44,27,3190832
2025-03-24,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,429,37,21,2557134
2025-03-24,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_봄_v1,683,69,37,4430298
