일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-02-03,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1367,173,40,2346345
2025-02-03,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1803,208,44,3729912
2025-02-03,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1959,264,64,3876062
2025-02-03,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1868,172,33,2519983
2025-02-03,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1816,146,40,2980726
2025-02-03,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,1514,197,49,3920348
2025-02-03,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1599,161,34,1464327
2025-02-03,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1850,250,54,3989854
2025-02-03,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,1159,127,72,4989958
2025-02-03,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,1001,78,34,2074405
2025-02-03,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,1624,195,62,2947033
2025-02-03,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,2231,128,51,2312190
2025-02-03,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1771,112,47,3380654
2025-02-03,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,1299,134,52,2750574
2025-02-03,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1454,83,40,2902368
2025-02-03,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,2281,125,29,2541912
2025-02-03,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1932,160,54,2457116
2025-02-03,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,702,51,9,370166
2025-02-03,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,865,36,7,374342
2025-02-03,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,527,28,7,454251
2025-02-03,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,865,62,17,884231
2025-02-03,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,901,52,15,645346
2025-02-03,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,724,60,10,537358
2025-02-03,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,427,16,9,727913
2025-02-03,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,386,20,7,530177
2025-02-03,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,417,17,6,559057
2025-02-03,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,747,27,13,1068378
2025-02-03,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,441,14,5,420677
2025-02-03,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,651,20,13,823242
2025-02-03,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,992,232,128,7457932
2025-02-03,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,908,99,49,3009390
2025-02-03,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,1044,146,46,3527337
2025-02-03,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,397,30,12,1197433
2025-02-03,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,341,32,14,1215496
2025-02-03,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,395,43,22,2001448
2025-02-03,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,533,43,27,3065230
2025-02-03,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,837,74,65,7571383
2025-02-03,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,539,53,33,3578265
