일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-03-04,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_신학기_A_v1,1477,159,55,2494779
2025-03-04,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_신학기_B_v1,984,108,30,1689272
2025-03-04,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_신학기_v1,1362,174,30,1300541
2025-03-04,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_신학기_v2,990,112,34,2454906
2025-03-04,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_신학기_A_v1,1027,105,28,2022802
2025-03-04,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_신학기_B_v1,905,124,30,1578113
2025-03-04,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_신학기_v1,1376,176,42,2377930
2025-03-04,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_신학기_v2,1254,143,44,4182637
2025-03-04,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_신학기_A_v1,1304,96,40,1678259
2025-03-04,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_신학기_B_v1,1136,94,32,2403576
2025-03-04,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_신학기_v1,950,120,65,3997551
2025-03-04,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_신학기_A_v1,1121,55,17,1198482
2025-03-04,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_신학기_B_v1,1192,83,25,1552637
2025-03-04,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_신학기_v1,1339,99,39,2694312
2025-03-04,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_신학기_A_v1,901,72,22,1625575
2025-03-04,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_신학기_B_v1,1368,148,57,3664943
2025-03-04,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_신학기_v1,749,45,21,1622203
2025-03-04,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_신학기_A_v1,625,34,8,504944
2025-03-04,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_신학기_B_v1,953,52,8,620690
2025-03-04,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_신학기_v1,612,39,9,506290
2025-03-04,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_신학기_A_v1,678,51,13,664711
2025-03-04,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_신학기_B_v1,692,39,6,423360
2025-03-04,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_신학기_v1,617,40,11,517095
2025-03-04,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_신학기_A_v1,228,11,6,477831
2025-03-04,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_신학기_B_v1,181,9,3,240238
2025-03-04,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_신학기_v1,284,20,7,654980
2025-03-04,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_신학기_A_v1,517,17,9,963829
2025-03-04,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_신학기_B_v1,252,11,4,315160
2025-03-04,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_신학기_v1,425,26,11,1093172
2025-03-04,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_신학기_A_v1,630,89,58,3954220
2025-03-04,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_신학기_A_v1,569,116,32,2874691
2025-03-04,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_신학기_B_v1,678,116,36,2511807
2025-03-04,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_신학기_A_v1,198,14,10,864903
2025-03-04,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_신학기_B_v1,376,37,22,2197807
2025-03-04,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_신학기_v1,437,36,32,2981060
2025-03-04,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_신학기_A_v1,383,26,16,1203793
2025-03-04,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_신학기_B_v1,501,34,30,2241100
2025-03-04,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_신학기_v1,554,43,22,2055585
