일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-03-15,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,909,113,40,2423342
2025-03-15,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,890,105,41,2232519
2025-03-15,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_봄_v1,1469,191,72,4061692
2025-03-15,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_봄_v2,1033,87,26,1839458
2025-03-15,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,1499,126,38,2501142
2025-03-15,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,887,84,34,1545098
2025-03-15,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,652,70,29,2096697
2025-03-15,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_봄_v2,1340,156,52,2732983
2025-03-15,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,736,92,51,2133704
2025-03-15,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,895,77,45,3599408
2025-03-15,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_봄_v1,919,105,68,4493280
2025-03-15,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_봄_A_v1,864,71,50,2769635
2025-03-15,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_봄_B_v1,977,71,46,3702123
2025-03-15,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_봄_v1,830,57,30,2400060
2025-03-15,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_봄_A_v1,601,43,15,1394325
2025-03-15,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_봄_B_v1,1043,68,38,2949168
2025-03-15,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_봄_v1,777,59,20,1511719
2025-03-15,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_봄_A_v1,291,15,5,245560
2025-03-15,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_봄_B_v1,670,47,11,539861
2025-03-15,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_봄_v1,659,50,16,770951
2025-03-15,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,413,31,12,853858
2025-03-15,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,321,22,8,510328
2025-03-15,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_봄_v1,301,16,6,363828
2025-03-15,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,201,9,6,465976
2025-03-15,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,273,11,9,486001
2025-03-15,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_봄_v1,206,6,6,502899
2025-03-15,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,301,11,6,404681
2025-03-15,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,465,17,7,655173
2025-03-15,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_봄_v1,271,11,5,382457
2025-03-15,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,1101,163,179,12904524
2025-03-15,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,579,54,21,1415482
2025-03-15,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,593,77,40,2822163
2025-03-15,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,208,11,11,1666567
2025-03-15,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,216,14,14,1157270
2025-03-15,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_봄_v1,258,21,13,1423465
2025-03-15,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,565,48,50,3959386
2025-03-15,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,428,26,24,2153787
2025-03-15,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_봄_v1,387,43,35,3379256
