일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-01-15,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1160,101,26,1487460
2025-01-15,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1592,195,62,2790029
2025-01-15,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1020,70,31,2462834
2025-01-15,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1371,118,59,2436017
2025-01-15,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1668,176,59,4209005
2025-01-15,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,1369,191,72,4418597
2025-01-15,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1323,114,33,1828875
2025-01-15,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1529,115,54,2697252
2025-01-15,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,899,95,64,3729239
2025-01-15,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,886,89,64,4775133
2025-01-15,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,828,98,40,2001556
2025-01-15,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,779,76,45,2964626
2025-01-15,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1254,122,59,5145762
2025-01-15,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,1785,112,54,4233247
2025-01-15,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1351,79,60,3253228
2025-01-15,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,1069,98,36,2594750
2025-01-15,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1183,114,42,3407934
2025-01-15,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,847,68,20,928546
2025-01-15,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,544,35,9,640764
2025-01-15,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,621,48,9,444585
2025-01-15,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,493,45,16,704758
2025-01-15,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,621,43,11,543868
2025-01-15,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,676,53,12,568994
2025-01-15,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,265,15,7,384257
2025-01-15,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,233,7,4,430325
2025-01-15,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,214,9,6,429228
2025-01-15,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,611,34,25,2143854
2025-01-15,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,449,24,19,1168669
2025-01-15,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,333,11,6,467243
2025-01-15,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,1037,191,135,13423342
2025-01-15,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,1207,160,51,3351917
2025-01-15,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,1057,191,107,6929039
2025-01-15,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,226,13,15,1294817
2025-01-15,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,226,17,18,1681181
2025-01-15,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,199,16,18,1402382
2025-01-15,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,390,39,26,3631868
2025-01-15,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,633,47,46,3212573
2025-01-15,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,511,60,60,4959415
