일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-02-16,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,836,77,26,1496443
2025-02-16,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1575,113,28,1349313
2025-02-16,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,799,72,19,1354394
2025-02-16,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1278,139,31,1854140
2025-02-16,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1514,125,30,1758128
2025-02-16,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,802,94,18,1249845
2025-02-16,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,896,97,33,1336795
2025-02-16,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,665,76,30,1391639
2025-02-16,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,820,82,31,1554496
2025-02-16,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,785,78,31,2182144
2025-02-16,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,858,94,37,2641767
2025-02-16,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1206,91,31,2156913
2025-02-16,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1288,120,42,2171164
2025-02-16,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,540,26,8,553213
2025-02-16,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1083,93,27,1222052
2025-02-16,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,1365,93,24,2002871
2025-02-16,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,931,70,29,1798655
2025-02-16,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,426,29,7,323109
2025-02-16,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,771,46,13,629217
2025-02-16,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,544,38,7,410161
2025-02-16,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,619,44,9,483973
2025-02-16,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,445,33,10,538600
2025-02-16,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,475,35,9,386308
2025-02-16,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,286,11,5,457038
2025-02-16,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,158,11,3,296923
2025-02-16,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,175,7,3,231866
2025-02-16,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,265,11,5,418328
2025-02-16,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,412,24,11,832268
2025-02-16,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,231,9,3,255024
2025-02-16,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,767,198,117,8820668
2025-02-16,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,926,162,47,2544489
2025-02-16,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,919,131,38,2685236
2025-02-16,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,264,26,19,1478236
2025-02-16,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,210,15,11,1130155
2025-02-16,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,187,16,8,960818
2025-02-16,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,372,22,18,1907302
2025-02-16,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,285,20,14,1240228
2025-02-16,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,257,20,12,931772
