일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-03-06,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_신학기_A_v1,1017,116,34,2146121
2025-03-06,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_신학기_B_v1,1242,117,21,1389030
2025-03-06,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_신학기_v1,1991,158,33,2038598
2025-03-06,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_신학기_v2,1262,104,18,1258008
2025-03-06,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_신학기_A_v1,864,81,23,1021478
2025-03-06,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_신학기_B_v1,1528,120,38,2368337
2025-03-06,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_신학기_v1,1268,116,21,1160270
2025-03-06,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_신학기_v2,2012,232,70,3795071
2025-03-06,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_신학기_A_v1,1029,139,67,4106749
2025-03-06,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_신학기_B_v1,988,85,34,1511894
2025-03-06,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_신학기_v1,1279,95,40,1755614
2025-03-06,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_신학기_A_v1,1301,122,44,2419557
2025-03-06,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_신학기_B_v1,1705,165,52,3266687
2025-03-06,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_신학기_v1,1254,77,39,2841704
2025-03-06,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_신학기_A_v1,995,104,40,2528489
2025-03-06,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_신학기_B_v1,1072,62,17,1362747
2025-03-06,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_신학기_v1,1759,139,49,3499262
2025-03-06,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_신학기_A_v1,625,46,11,392642
2025-03-06,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_신학기_B_v1,628,32,6,326091
2025-03-06,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_신학기_v1,663,45,6,453314
2025-03-06,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_신학기_A_v1,631,43,7,360399
2025-03-06,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_신학기_B_v1,994,48,13,694310
2025-03-06,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_신학기_v1,790,76,17,1264988
2025-03-06,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_신학기_A_v1,292,9,4,420710
2025-03-06,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_신학기_B_v1,256,17,8,622736
2025-03-06,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_신학기_v1,185,10,5,327431
2025-03-06,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_신학기_A_v1,392,14,8,620277
2025-03-06,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_신학기_B_v1,455,26,12,1143074
2025-03-06,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_신학기_v1,522,29,12,1004496
2025-03-06,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_신학기_A_v1,1108,310,143,10857580
2025-03-06,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_신학기_A_v1,877,110,52,4191138
2025-03-06,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_신학기_B_v1,906,116,63,2947048
2025-03-06,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_신학기_A_v1,340,22,14,1632561
2025-03-06,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_신학기_B_v1,196,18,9,776567
2025-03-06,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_신학기_v1,325,35,19,1876329
2025-03-06,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_신학기_A_v1,420,37,30,2706159
2025-03-06,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_신학기_B_v1,607,62,31,2549510
2025-03-06,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_신학기_v1,509,39,35,2668894
