일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-01-03,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,2126,192,43,3983701
2025-01-03,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1663,183,43,1941752
2025-01-03,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,2213,200,49,3323259
2025-01-03,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,2151,306,62,4633158
2025-01-03,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1329,169,46,2326369
2025-01-03,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,1562,152,50,2626324
2025-01-03,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1786,235,81,5253144
2025-01-03,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,2087,186,60,3930674
2025-01-03,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,1307,146,86,6126494
2025-01-03,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,1206,117,58,5057632
2025-01-03,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,1515,178,52,4054738
2025-01-03,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1850,127,47,3674804
2025-01-03,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1087,105,47,3660781
2025-01-03,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,1622,145,49,3078896
2025-01-03,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1834,165,44,3553120
2025-01-03,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,1987,189,77,4786020
2025-01-03,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,2055,209,89,4565642
2025-01-03,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,786,41,8,453774
2025-01-03,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,980,58,14,563517
2025-01-03,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,1057,83,16,985887
2025-01-03,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,934,94,16,802952
2025-01-03,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,503,49,8,476275
2025-01-03,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,859,52,15,761656
2025-01-03,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,238,11,7,394830
2025-01-03,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,272,15,8,547499
2025-01-03,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,379,14,6,490976
2025-01-03,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,357,18,5,502290
2025-01-03,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,369,12,3,293510
2025-01-03,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,617,31,19,1138941
2025-01-03,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,1976,398,281,15799920
2025-01-03,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,1101,160,41,2969512
2025-01-03,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,1180,129,53,3723503
2025-01-03,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,289,24,14,1051196
2025-01-03,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,349,21,10,1105693
2025-01-03,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,258,25,17,1870724
2025-01-03,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,511,39,19,2265687
2025-01-03,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,990,91,58,4225807
2025-01-03,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,589,32,30,2527043
