일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-01-30,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1080,116,36,1727231
2025-01-30,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,928,81,22,1213795
2025-01-30,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1273,149,39,2160941
2025-01-30,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,2039,224,59,2675831
2025-01-30,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1864,135,35,1636429
2025-01-30,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,1041,113,33,1837076
2025-01-30,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1260,167,36,1651616
2025-01-30,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1586,135,41,2612242
2025-01-30,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,821,70,47,2582152
2025-01-30,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,752,57,24,1816845
2025-01-30,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,783,91,36,2302766
2025-01-30,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1728,138,57,4122053
2025-01-30,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,891,67,36,2042590
2025-01-30,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,1217,115,36,2447610
2025-01-30,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1130,93,26,2436905
2025-01-30,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,1705,118,36,3301325
2025-01-30,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,904,78,25,2068148
2025-01-30,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,628,48,11,410324
2025-01-30,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,570,34,6,341497
2025-01-30,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,575,45,7,398020
2025-01-30,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,782,43,7,512648
2025-01-30,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,665,46,12,630660
2025-01-30,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,940,55,15,810515
2025-01-30,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,319,16,7,483496
2025-01-30,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,213,9,3,229199
2025-01-30,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,205,10,4,257768
2025-01-30,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,585,38,11,957606
2025-01-30,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,491,26,14,861016
2025-01-30,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,494,25,9,479775
2025-01-30,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,795,232,118,9536420
2025-01-30,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,808,96,34,2800095
2025-01-30,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,682,74,28,1682225
2025-01-30,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,240,23,10,941730
2025-01-30,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,263,25,17,2142430
2025-01-30,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,264,21,15,1808613
2025-01-30,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,449,34,18,1490319
2025-01-30,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,587,54,44,5422517
2025-01-30,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,354,23,16,1220324
