일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-01-12,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1282,109,27,1708429
2025-01-12,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1246,128,25,1646552
2025-01-12,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,967,85,23,1642281
2025-01-12,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,969,88,22,1208343
2025-01-12,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,910,122,24,1233123
2025-01-12,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,714,78,12,1044984
2025-01-12,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1643,193,56,3344636
2025-01-12,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,889,102,28,1317937
2025-01-12,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,444,47,19,1093533
2025-01-12,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,884,92,37,2399954
2025-01-12,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,741,84,26,1353933
2025-01-12,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,942,83,26,1774224
2025-01-12,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1110,92,32,1651646
2025-01-12,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,647,41,11,614826
2025-01-12,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,928,80,22,1836266
2025-01-12,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,846,88,36,2028170
2025-01-12,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1028,71,26,2052427
2025-01-12,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,411,23,3,132362
2025-01-12,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,394,16,2,160498
2025-01-12,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,427,25,4,210195
2025-01-12,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,718,59,10,540162
2025-01-12,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,289,21,4,157062
2025-01-12,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,405,26,6,447502
2025-01-12,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,197,7,2,134696
2025-01-12,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,198,9,4,305026
2025-01-12,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,234,9,4,282758
2025-01-12,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,331,12,4,335421
2025-01-12,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,273,13,6,490924
2025-01-12,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,466,25,7,579857
2025-01-12,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,1293,304,139,10945161
2025-01-12,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,653,109,28,1932327
2025-01-12,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,886,85,33,1893703
2025-01-12,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,127,12,6,668901
2025-01-12,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,223,14,12,832074
2025-01-12,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,222,13,10,981748
2025-01-12,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,372,33,22,1729239
2025-01-12,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,455,31,24,2885643
2025-01-12,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,585,52,40,2882901
