일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-03-05,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_신학기_A_v1,905,119,31,1757168
2025-03-05,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_신학기_B_v1,1693,180,47,2869284
2025-03-05,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_신학기_v1,1287,109,43,2293004
2025-03-05,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_신학기_v2,928,125,22,1293765
2025-03-05,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_신학기_A_v1,1717,197,55,2976004
2025-03-05,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_신학기_B_v1,1905,236,34,1983460
2025-03-05,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_신학기_v1,1216,152,28,1689586
2025-03-05,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_신학기_v2,1018,121,38,1949671
2025-03-05,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_신학기_A_v1,1022,68,27,1547293
2025-03-05,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_신학기_B_v1,798,85,38,2148905
2025-03-05,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_신학기_v1,861,81,36,2070387
2025-03-05,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_신학기_A_v1,1812,164,47,2543109
2025-03-05,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_신학기_B_v1,1153,75,29,1520257
2025-03-05,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_신학기_v1,1126,79,20,1276249
2025-03-05,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_신학기_A_v1,1613,90,50,2366066
2025-03-05,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_신학기_B_v1,872,45,20,940470
2025-03-05,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_신학기_v1,1133,105,54,3268263
2025-03-05,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_신학기_A_v1,608,45,8,318853
2025-03-05,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_신학기_B_v1,850,61,15,708186
2025-03-05,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_신학기_v1,399,22,5,249767
2025-03-05,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_신학기_A_v1,543,40,8,422358
2025-03-05,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_신학기_B_v1,496,38,9,590305
2025-03-05,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_신학기_v1,354,21,6,322345
2025-03-05,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_신학기_A_v1,244,11,4,321658
2025-03-05,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_신학기_B_v1,164,8,3,167327
2025-03-05,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_신학기_v1,239,8,2,177287
2025-03-05,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_신학기_A_v1,358,12,6,417666
2025-03-05,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_신학기_B_v1,325,10,6,332916
2025-03-05,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_신학기_v1,447,27,11,746173
2025-03-05,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_신학기_A_v1,841,156,91,7503504
2025-03-05,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_신학기_A_v1,572,58,26,1996692
2025-03-05,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_신학기_B_v1,574,82,24,1417637
2025-03-05,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_신학기_A_v1,224,15,10,769071
2025-03-05,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_신학기_B_v1,310,29,17,1642024
2025-03-05,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_신학기_v1,364,26,13,1423353
2025-03-05,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_신학기_A_v1,266,19,13,1424547
2025-03-05,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_신학기_B_v1,370,34,27,3077797
2025-03-05,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_신학기_v1,267,24,18,2116474
