일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-02-14,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1339,136,36,2218214
2025-02-14,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1743,212,77,4236461
2025-02-14,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1485,149,47,3259624
2025-02-14,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1172,137,27,1609550
2025-02-14,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1448,165,35,2780424
2025-02-14,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,971,82,21,1070697
2025-02-14,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1220,132,34,2502504
2025-02-14,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,2040,309,71,3432625
2025-02-14,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,821,94,54,2400438
2025-02-14,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,937,85,29,1625597
2025-02-14,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,1026,74,38,2804941
2025-02-14,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1545,86,48,2502793
2025-02-14,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1168,64,27,1540227
2025-02-14,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,1136,109,50,2535163
2025-02-14,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1320,118,38,2479887
2025-02-14,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,1425,103,39,3553250
2025-02-14,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1704,152,71,4023011
2025-02-14,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,574,35,6,389221
2025-02-14,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,625,31,5,296373
2025-02-14,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,522,41,12,635608
2025-02-14,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,687,46,14,744150
2025-02-14,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,567,34,7,390902
2025-02-14,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,872,56,15,669375
2025-02-14,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,374,11,5,347226
2025-02-14,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,201,9,4,308669
2025-02-14,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,249,12,4,290886
2025-02-14,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,463,30,10,522077
2025-02-14,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,291,11,5,588544
2025-02-14,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,355,23,9,796849
2025-02-14,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,1629,270,96,7113115
2025-02-14,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,1290,177,51,4426295
2025-02-14,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,1102,175,81,4417666
2025-02-14,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,349,32,28,2711149
2025-02-14,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,210,13,10,1067653
2025-02-14,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,403,39,26,2663530
2025-02-14,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,444,50,41,3460746
2025-02-14,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,274,20,18,1499863
2025-02-14,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,279,21,15,1248046
