일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-03-25,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,1444,171,56,2874994
2025-03-25,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,1491,221,97,5022242
2025-03-25,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_봄_v1,1120,142,66,4116409
2025-03-25,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_봄_v2,947,88,37,2605855
2025-03-25,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,888,97,30,1709983
2025-03-25,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,2257,283,121,6594232
2025-03-25,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,1319,105,25,1374482
2025-03-25,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_봄_v2,1237,96,36,2022016
2025-03-25,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,865,77,41,2248181
2025-03-25,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,815,77,40,1660939
2025-03-25,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_봄_v1,789,70,53,3438123
2025-03-25,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_봄_A_v1,762,51,28,1768202
2025-03-25,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_봄_B_v1,1201,102,58,3922715
2025-03-25,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_봄_v1,1460,99,39,2153628
2025-03-25,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_봄_A_v1,1336,113,43,3853648
2025-03-25,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_봄_B_v1,1416,118,86,4752685
2025-03-25,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_봄_v1,817,77,45,3759495
2025-03-25,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_봄_A_v1,563,42,8,534389
2025-03-25,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_봄_B_v1,673,52,10,800404
2025-03-25,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_봄_v1,751,44,14,1039283
2025-03-25,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,630,56,13,685333
2025-03-25,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,895,51,13,587885
2025-03-25,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_봄_v1,425,29,8,432800
2025-03-25,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,208,9,6,392648
2025-03-25,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,298,14,11,851876
2025-03-25,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_봄_v1,339,13,8,857064
2025-03-25,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,376,14,9,659041
2025-03-25,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,476,22,9,842409
2025-03-25,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_봄_v1,503,23,15,1268627
2025-03-25,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,962,237,211,16393602
2025-03-25,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,951,120,75,5056437
2025-03-25,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,584,91,41,2839582
2025-03-25,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,432,35,24,2379467
2025-03-25,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,418,33,36,2923200
2025-03-25,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_봄_v1,290,24,21,2039374
2025-03-25,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,408,43,42,3979605
2025-03-25,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,667,49,29,2289491
2025-03-25,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_봄_v1,353,24,28,3096182
