일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-01-21,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1177,97,32,1915318
2025-01-21,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1480,152,35,1424794
2025-01-21,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1022,141,30,1549022
2025-01-21,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1110,106,21,1745994
2025-01-21,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1002,134,25,1345527
2025-01-21,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,1746,186,46,2359439
2025-01-21,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1698,194,47,3399598
2025-01-21,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1447,178,34,2038934
2025-01-21,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,862,111,37,3099490
2025-01-21,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,1433,112,63,4746191
2025-01-21,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,943,93,35,1895849
2025-01-21,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1482,87,36,2531687
2025-01-21,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1258,114,55,3298700
2025-01-21,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,842,67,24,1314742
2025-01-21,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1663,138,54,4302251
2025-01-21,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,1679,141,37,1945148
2025-01-21,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1098,105,43,2615063
2025-01-21,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,503,31,7,347181
2025-01-21,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,507,20,5,281283
2025-01-21,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,810,60,15,983090
2025-01-21,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,902,61,14,748997
2025-01-21,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,671,46,9,485634
2025-01-21,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,744,55,13,577473
2025-01-21,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,236,15,8,537472
2025-01-21,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,364,13,7,502050
2025-01-21,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,252,11,6,332060
2025-01-21,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,414,17,5,379773
2025-01-21,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,438,18,7,434493
2025-01-21,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,392,18,6,489523
2025-01-21,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,943,216,149,11846700
2025-01-21,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,883,117,32,1750826
2025-01-21,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,1041,182,89,7326772
2025-01-21,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,194,14,11,882395
2025-01-21,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,297,24,17,2441805
2025-01-21,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,352,29,18,1887368
2025-01-21,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,414,41,31,2634437
2025-01-21,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,540,38,33,3898965
2025-01-21,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,426,45,23,1839846
