일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-01-13,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1545,186,36,2188278
2025-01-13,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1144,179,37,2142351
2025-01-13,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1594,188,42,2667390
2025-01-13,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1345,158,44,2633887
2025-01-13,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1206,153,27,1681362
2025-01-13,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,931,104,25,1680930
2025-01-13,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1951,233,62,4390996
2025-01-13,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1067,142,33,1989941
2025-01-13,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,1144,137,49,3026883
2025-01-13,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,642,52,22,1453871
2025-01-13,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,616,46,15,762894
2025-01-13,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1246,73,35,2338114
2025-01-13,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1205,78,29,2101495
2025-01-13,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,1666,104,31,2433395
2025-01-13,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,658,74,28,2444818
2025-01-13,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,738,50,16,1120832
2025-01-13,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,977,56,13,977401
2025-01-13,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,381,32,7,388630
2025-01-13,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,709,40,10,577796
2025-01-13,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,367,19,4,154149
2025-01-13,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,930,56,19,1117224
2025-01-13,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,687,35,6,426142
2025-01-13,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,665,43,11,507981
2025-01-13,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,254,10,6,476584
2025-01-13,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,367,16,8,693543
2025-01-13,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,309,18,8,678286
2025-01-13,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,412,16,8,613340
2025-01-13,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,437,24,6,467971
2025-01-13,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,521,30,9,803147
2025-01-13,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,894,145,87,5932489
2025-01-13,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,1085,183,58,4471187
2025-01-13,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,1085,154,48,2681897
2025-01-13,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,291,26,11,1583976
2025-01-13,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,412,34,19,1699866
2025-01-13,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,258,26,19,1614226
2025-01-13,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,546,63,36,3320790
2025-01-13,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,481,43,28,2160005
2025-01-13,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,309,18,15,1476901
