일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-01-31,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1177,151,41,2389713
2025-01-31,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1606,128,35,1791487
2025-01-31,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1554,147,43,2412880
2025-01-31,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1220,106,35,2172698
2025-01-31,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1356,134,22,1659065
2025-01-31,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,1788,211,48,3005975
2025-01-31,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1632,226,56,3324856
2025-01-31,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1387,120,34,2485013
2025-01-31,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,735,75,26,1269915
2025-01-31,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,1033,124,56,4239826
2025-01-31,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,725,61,30,1984267
2025-01-31,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1415,150,63,5485100
2025-01-31,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,975,87,31,2351803
2025-01-31,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,866,55,28,1840270
2025-01-31,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1585,123,44,2728323
2025-01-31,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,714,48,21,1346136
2025-01-31,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,777,64,25,1420030
2025-01-31,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,866,56,16,800064
2025-01-31,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,585,31,7,304251
2025-01-31,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,430,28,4,205749
2025-01-31,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,747,56,14,942863
2025-01-31,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,645,54,15,1028176
2025-01-31,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,885,68,13,628953
2025-01-31,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,190,5,2,161137
2025-01-31,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,303,13,6,508890
2025-01-31,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,165,8,4,331483
2025-01-31,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,319,12,8,495998
2025-01-31,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,494,26,13,1011318
2025-01-31,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,418,21,13,832989
2025-01-31,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,1097,278,185,11476424
2025-01-31,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,1027,142,58,5478769
2025-01-31,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,777,97,44,2782716
2025-01-31,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,242,24,17,1208259
2025-01-31,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,227,20,21,1887916
2025-01-31,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,223,21,15,1541241
2025-01-31,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,425,23,13,1733521
2025-01-31,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,472,35,34,3913242
2025-01-31,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,425,29,20,1945665
