일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-03-08,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_신학기_A_v1,1314,106,21,1245643
2025-03-08,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_신학기_B_v1,1295,120,48,2135248
2025-03-08,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_신학기_v1,800,105,24,1382539
2025-03-08,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_신학기_v2,757,54,14,876846
2025-03-08,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_신학기_A_v1,884,106,21,1229470
2025-03-08,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_신학기_B_v1,925,99,18,1111219
2025-03-08,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_신학기_v1,650,64,18,1225153
2025-03-08,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_신학기_v2,1488,139,27,1385482
2025-03-08,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_신학기_A_v1,782,92,24,1429606
2025-03-08,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_신학기_B_v1,1230,127,51,2734792
2025-03-08,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_신학기_v1,1099,135,53,3823673
2025-03-08,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_신학기_A_v1,708,79,22,1802989
2025-03-08,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_신학기_B_v1,1371,133,60,3014492
2025-03-08,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_신학기_v1,546,30,10,645307
2025-03-08,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_신학기_A_v1,572,44,12,734253
2025-03-08,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_신학기_B_v1,1083,84,33,2190876
2025-03-08,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_신학기_v1,1090,89,47,2622730
2025-03-08,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_신학기_A_v1,461,21,3,187620
2025-03-08,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_신학기_B_v1,501,36,5,188479
2025-03-08,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_신학기_v1,417,30,4,204992
2025-03-08,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_신학기_A_v1,567,29,7,485829
2025-03-08,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_신학기_B_v1,563,37,11,461762
2025-03-08,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_신학기_v1,726,49,11,773059
2025-03-08,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_신학기_A_v1,288,12,6,305124
2025-03-08,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_신학기_B_v1,161,9,2,199298
2025-03-08,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_신학기_v1,160,6,2,147503
2025-03-08,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_신학기_A_v1,300,14,6,562846
2025-03-08,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_신학기_B_v1,289,19,8,575753
2025-03-08,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_신학기_v1,340,21,6,590699
2025-03-08,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_신학기_A_v1,833,215,114,6352752
2025-03-08,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_신학기_A_v1,1014,106,34,2310286
2025-03-08,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_신학기_B_v1,777,118,55,4470159
2025-03-08,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_신학기_A_v1,301,32,23,2300982
2025-03-08,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_신학기_B_v1,252,25,20,2340439
2025-03-08,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_신학기_v1,350,21,11,1083132
2025-03-08,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_신학기_A_v1,379,33,23,2476314
2025-03-08,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_신학기_B_v1,369,29,26,2565633
2025-03-08,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_신학기_v1,513,36,19,1699759
